post_id,instances,ocr,verdicts,text
25415,"[(1643440538.0, 'fb')]",[],['Missing context'],"('လှိုင်သာယာ EPCရုံး သိပ်လှ😀😀\n\nမီတာခ တိုးကောက်ပါအုံး၊ မီးတွေဖြတ်ပါအုံး\n\nအုံး အုံး လုပ်တော့ ဝုန်းလိုက်ပြီ \n\nအရေးတော်\u200cပုံ မုချအောင်မြင်ရမည်✊🏿', ""Hlaing Tharay EPC office is very beautiful 😀😀\n\nIncrease the electricity bill, Cut the lights\n\nI'm angry when I make a pillow\n\nThe uprising must be successful ✊🏿"", [('mya', 1.0)])"
14812,"[(1657210161.0, 'fb')]","[('2008\n2019\nKA\nபேச்சி\nS HELP FOR', '2008\n2019\nKA\ntalk\nS HELP FOR', [('eng', 0.29086199402809143), ('tam', 0.02356642112135887)])]",[],"(""N'Golo Kanté 👏"", ""N'Golo Kanté 👏"", [('eng', 1.0)])"
22165,"[(1598274467.0, 'fb')]",[],['False information'],"('¡Están fumigando a la gente descaradamente en la playa, y a baja altura! ¡Por eso saben que va a haber un rebrote! (Creo que es de Perú).', ""They are brazenly spraying people on the beach, and at low altitude! That's why they know there's going to be a regrowth! (I think it's from Peru)."", [('spa', 1.0)])"
16214,"[(1606587178.0, 'fb')]","[('14:04 A.\nfacebook\n6 min 3\nAcaba de ser presos lideranças do Psol com\num milhão de reais comprando votos na\nMarambaia.\n3\nCurtir\nLISTA DAS LIDERANÇAS (DEMOCRATAS)\nComentar\nMateus Neves Ferrari\nvou até printar\n464G\n111111333211\nEscreve um comentário\n21 comentários 2 compartilhamentos\n+3\nther S\nCompartilhar', ""14:04 a.\nFacebook\n6 min 3\nPsol leaders have just been arrested with\none million reais buying votes in the\nMarambaia.\n3\nenjoy\nLIST OF LEADERSHIP (DEMOCRATS)\nComment\nMateus Neves Ferrari\nI'll even print\n464G\n111111333211\nwrite a comment\n21 comments 2 shares\n+3\nther S\nShare"", [('por', 0.8668686151504517), ('eng', 0.08797163516283035)])]",['False information'],"('PSOL é isso não aprenderam com o BOLSONARO que não precisa de dinheiro pra ganhar eleição', ""PSOL that's what they didn't learn from BOLSONARO that you don't need money to win election"", [('por', 1.0)])"
19881,"[(1641333108.0, 'fb')]","[('https://www.parlament.gv.at/PAKT/VHG/XXVII/SNME/SNME_146064/index.shtml?s=09#\nNIEMIECKI JĘZYK ANGIELSKO ŁATWY JĘZYK\n111 REPUBLIK ÖSTERREICH\nParlament\nPARLAMENT AKTYWNY PARLAMENT DEKLARUIE KTO JEST KIM BUDYNKI I WYCIECZKI USLUGA\nObecnie w parlamencie\nParlamentskorrespondenz\nProjekty rządowe i inicjatywy\nustawodawcze\nZapytania i odpowiedzi\nUdział i opinie\nBaza danych UE\nTerminy międzynarodowe i\nreprezentatywne\nWszystkie przedmioty do\nnegocjacji\nSzukaj według numeru\ndokumentu\nSzukanie słowa kluczowego\nSesje plename\nKomisje\nKomisje śledcze\nDochodzenia parlamentare i\nkomisje śledcze\nZapisy stenograficzne\nAnaliza budzetu\nTermin\nPoczatek Parlament aktywny Udziallopinie Opinie izgody Rada Narodowa-30V GP JA 33158/SN\n164ME\nUstawa o obowiązkowych szczepieniach COVID-19-\nCOVID-19-IG (33158/SN-164/ME)\nPrzegląd Zgody\nOpiniowanie projektów ministerialnych\nOpinia w sprawie ministerialnego projektu dotyczącego Ustawa federalna o obowiązkowych\nszczepieniach przeciwko COVID-19 (Ustawa o przymusowych szczepieniach COVID-19-COVID-19-IG)\nzawartość\nRząd Wielkiej Brytanii przyznaje, że szczepionki uszkodziły naturalny uklad odpornościowy podwójnie\nzaszczepionych\nRząd Wielkiej Brytanii przyznał, że po podwójnym szczepieniu już nigdy nie będzie można uzyskać\npeinej naturalnej odporności na warianty Covid- lub być może na jakikolwiek inny wirus\nZobaczmy więc, jak zaczyna się prawdziwa pandemia!\nW swoim Raporcie z monitorowania szczepień przeciw COVID-19 W 42 tygodniu brytyjski Urząd ds.\nZdrowia przyznaje na stronie 23, ze poziom przeciwciał N wydaje się być niższy u osób zakażonych\npo dwóch dawkach szczepionki Stwierdza również, że ten spadek przeciwciał jest zasadniczo trwały\nCo to znaczy?\nWiemy, że szczepionki nie zapobiegają zakażeniu ani przenoszeniu wirusa (w rzeczywistości raport\npokazuje gdzie indziej, że zaszczepione osoby dorosłe są obecnie zarażane znacznie częściej niż\nosoby, które nie są zarazone).\nBrytyjczycy odkrywają teraz, ze szczepionka wpływa na zdolność organizmu do wytwarzania\nprzeciwciał nie tylko przeciwko bialku kolce, ale także przeciwko innym częściom wirusa po zakażeniu.\nW szczególności osoby zaszczepione nie wydają się wytwarzać przeciwciał przeciwko białku\nnukleokapsydu, otoczce wirusa, która jest kluczową częścią odpowiedzi u osób nieszczepionych.\nW dłuższej perspektywie osoby zaszczepione są znacznie bardziej podatne na możliwe mutacje w\nbiałku kolczastym, nawet jeśli zostały już zakażone i zostały wyleczone raz lub kilka razy.\nZ drugiej strony osoby nieszczepione zyskają trwałą, jeśli nie trwałą, odporność na wszystkie szczepy\ndomniemanego wirusa, po tym jak choć raz zostaną nim naturalnie zakażone.\nWsparcie\nSlowniczek\nBiblioteka mediów\nZarejestrować\nKontakt\nSpieszyć się\nszukać\nEdytować\nMoje zakładki (0)\nBadania\n> Szukaj według numeru\ndokumentu\n11\n> Szukanie słowa kluczowego\n> Wyszukiwanie indeksu\nOdniesienie', ""https://www.parlament.gv.at/PAKT/VHG/XXVII/SNME/SNME_146064/index.shtml?s=09#\nGERMAN LANGUAGE ENGLISH EASY LANGUAGE\n111 REPUBLIK ÖSTERREICH\nParliament\nACTIVE PARLIAMENT PARLIAMENT DECLARATION WHO IS WHO BUILDINGS AND EXCURSIONS SERVICE\nCurrently in parliament\nParliamentskorrespondenz\nGovernment projects and initiatives\nlegislative\nInquiries and answers\nParticipation and feedback\nEU database\nInternational terms i\nrepresentative\nAll items up to\nnegotiation\nSearch by number\ndocument\nKeyword Search\nSessions plename\nCommissions\nCommissions of inquiry\nParliamentare i inquiries\ncommissions of inquiry\nShorthand records\nBudget analysis\nDeadline\nBeginning Parliament active Udziallopinie Opinions and consent National Council-30V GP JA 33158 / SN\n164ME\nThe Act on Compulsory Vaccination COVID-19-\nCOVID-19-IG (33158 / SN-164 / ME)\nConsent Review\nOpinion on ministerial projects\nOpinion on a ministerial draft on the Federal Law on Compulsory Compulsory\nvaccinations against COVID-19 (Compulsory Vaccination Act COVID-19-COVID-19-IG)\ncontents\nThe UK government admits that vaccines damaged the natural immune system in two ways\nvaccinated\nThe UK government has admitted that double vaccination will never be able to be obtained again\nfull natural resistance to Covid- variants or possibly to any other virus\nSo let's see how the real pandemic starts!\nIn its COVID-19 Vaccine Monitoring Report In Week 42, the UK\nHealth admits on page 23 that levels of N antibodies appear to be lower in those infected\nafter two doses of the vaccine He also finds that this decline in antibodies is essentially permanent\nWhat does it mean?\nWe know that vaccines do not prevent infection or transmission of the virus (in fact, report\nshows elsewhere that vaccinated adults are now infected much more often than\npeople who are not infected).\nThe British are now discovering that the vaccine affects the body's ability to produce\nantibodies not only against the protein spikes, but also against other parts of the virus after infection.\nIn particular, vaccinated people do not appear to develop antibodies to the protein\nnucleocapsid, the viral envelope that is a key part of the response in unvaccinated people.\nIn the long run, vaccinated people are much more susceptible to possible mutations in\nspiked protein, even if they have already been infected and treated once or several times.\nOn the other hand, unvaccinated people will gain permanent, if not permanent, immunity to all strains\nthe alleged virus after being naturally infected with it at least once.\nSupport\nGlossary\nMedia library\nRegister\ncontact\nRush\nlook for\nEdit\nMy bookmarks (0)\nTests\n> Search by number\ndocument\n11\n> Keyword Search\n> Index search\nReference"", [('pol', 0.9209764003753662), ('deu', 0.009298665449023247), ('lv', 0.007486406713724136), ('hbs', 0.005452187731862068), ('mt', 0.0040287175215780735), ('nor', 0.002613632706925273), ('eng', 0.0010865103686228395)])]",['False information.'],"('Treść\nRząd brytyjski przyznaje, że szczepionki uszkodziły naturalny system odpornościowy osób, które były szczepione dwukrotnie.\nRząd Wielkiej Brytanii przyznał, że po podwójnym szczepieniu już nigdy nie będzie można nabyć pełnej naturalnej odporności na warianty wirusa Covid - lub ewentualnie jakiegokolwiek innego wirusa.\nA więc obserwujmy, jak zaczyna się ""prawdziwa"" pandemia!\nW swoim Week 42 ""COVID-19 Vaccine Surveillance Report"", brytyjskie Ministerstwo Zdrowia przyznaje na stronie 23, że ""poziom przeciwciał N wydaje się być niższy u osób, które zarażają się po dwóch dawkach szczepionki"". \nDalej mówi się, że ten spadek przeciwciał jest w zasadzie stały.\nCo to oznacza?\nWiemy, że szczepionki nie zapobiegają zakażeniu ani przenoszeniu wirusa (w rzeczywistości w innym miejscu sprawozdania wykazano, \nże obecnie prawdopodobieństwo zakażenia zaszczepionych dorosłych jest znacznie większe niż nieszczepionych).\nBrytyjczycy odkryli teraz, że szczepionka zakłóca zdolność organizmu do wytwarzania przeciwciał po zakażeniu nie tylko przeciwko białku kolca, ale także przeciwko innym częściom wirusa. \nW szczególności nie wydaje się, aby osoby zaszczepione wytwarzały przeciwciała przeciwko białku nukleokapsydu, otoczki wirusa, która jest kluczową częścią odpowiedzi u osób nieszczepionych.\nW dłuższej perspektywie szczepieni są o wiele bardziej podatni na wszelkie mutacje w białku kolca, nawet jeśli już raz lub więcej zostali zakażeni i wyleczeni.\nZ drugiej strony, osoby nieszczepione zyskają trwałą, jeśli nie stałą odporność na wszystkie szczepy rzekomego wirusa po tym, jak choć raz zostaną nim naturalnie zarażone.\nhttps://www.parlament.gv.at/PAKT/VHG/XXVII/SNME/SNME_146064/index.shtml?fbclid=lwAR0tfbOipn5VXJZddS6RT7GEid54M8_ZtxUzVmj0F1T330m1rQpCay4Gnz4&s=09#%20launch\n\nPEŁNY RAPORT:\nhttps://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1027511/Vaccine-surveillance-report-week-42.pdf', 'Contents\nThe British government admits that the vaccines damaged the natural immune system of people who were vaccinated twice.\nThe UK government has admitted that, after double vaccination, you will never be able to acquire full natural immunity to variants of the Covid virus - or possibly any other virus.\nSo let\'s watch the ""real"" pandemic begin!\nIn its Week 42 ""COVID-19 Vaccine Surveillance Report"", the UK Department of Health admits on page 23 that ""N antibody levels appear to be lower in people who become infected after two doses of the vaccine.""\nIt is further said that this decrease in antibodies is essentially constant.\nWhat does it mean?\nWe know that vaccines do not prevent infection or transmission of the virus (in fact, elsewhere in the report it has been shown that\nthat vaccinated adults are now much more likely to become infected than unvaccinated adults).\nThe British have now found that the vaccine interferes with the body\'s ability to produce antibodies after infection not only against the spike protein, but also against other parts of the virus.\nIn particular, vaccinated people do not appear to develop antibodies to the nucleocapsid protein, the viral envelope, which is a key part of the response in unvaccinated individuals.\nIn the long run, vaccinated people are much more prone to any mutations in the spike protein, even after they have been infected and cured one or more times.\nOn the other hand, unvaccinated people will develop permanent, if not permanent, immunity to all strains of the putative virus after being naturally infected with it at least once.\nhttps://www.parlament.gv.at/PAKT/VHG/XXVII/SNME/SNME_146064/index.shtml?fbclid=lwAR0tfbOipn5VXJZddS6RT7GEid54M8_ZtxUzVmj0F1T330m4GnQp4Cay =09%Qp4Cay\n\nFULL REPORT:\nhttps://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1027511/Vaccine-surveillance-report-week-42.pdf', [('pol', 1.0)])"
25555,"[(1658874472.0, 'fb')]",[],['False information'],"('\u200fفيديو يظهر نقل طائرة سعودية على شاحنات نقل لغرض استخدامها في بناء مطعم سياحي كما تم التحقق من ذلك لاحقا جنوبي المملكة \n#شاشوف \n\u2067\u202b \u2067\u202b#مطار_بيشة #اليمن  #السعودية #الإمارات #الحوثيين', 'A video showing the transportation of a Saudi plane on transport trucks for the purpose of using it in the construction of a tourist restaurant, as verified later in the south of the Kingdom.\n#shashof\n#Bishah_Airport #Yemen #Saudi Arabia #UAE #Houthis', [('ara', 1.0)])"
13690,"[(1657454021.0, 'fb')]","[('Sophia Stewart\n@Sophia_Stewart\nI am the owner of the Matrix and Terminator Film\nFranchises and the 4 Matrix Oscars belongs to\nme. This Oscar I hold symbolizes that truth.\nThe 4 Matrix Oscars won in 2000 belongs to me.\n7:12 AM Feb 13, 2020\nⓇ', 'Sophia Stewart\n@Sophia_Stewart\nI am the owner of the Matrix and Terminator Film\nFranchises and the 4 Matrix Oscars belongs to\nme. This Oscar I hold symbolizes that truth.\nThe 4 Matrix Oscars won in 2000 belongs to me.\n7:12 AM Feb 13, 2020\nⓇ', [('eng', 0.9975652694702148)])]",['False information'],"('Les films ""Matrix"" et ""Terminator"" furent volés à une femme noire! Ses droits d\'auteur sont finalement reconnus!\n\nLe ciel est bleu, la terre est majestueuse et frangée de mer chatoyante! Mais de la terre aux cieux, que de cupidité et d\'usurpations ensevelies!!\nSi vous fixez certaines grandes inventions de nos temps, si vous êtes à même de les fixer longtemps sans ciller, vous y verrez une femme ou un homme noir(e) qui se tord de douleur pour détournement de son œuvre. Dans ce dossier, Les Textes de Camara Laye vous présentent Sophia Stewart, la mère de l\'œuvre derrière les films ""Matrix"" et ""Terminator"" dont l\'histoire baigne dans cette familiarité.\n\nEn 1983, une jeune femme noire, Sophia, écrit une fiction qu\'elle intitule 《 le troisième œil 》, une œuvre dans laquelle elle se projette dans le futur et décrit la destruction de l\'humanité par les robots et machines (ça vous rappelle déjà les films ""Terminator"" et ""Matrix""??). Nous sommes aux États-Unis. Sophia est incapable de publier son œuvre et la range dans son tiroir. En 1986, trois ans plus tard, elle voit l\'annonce d\'une compétition invitant à soumettre des textes originaux de science-fiction. Voyant là une chance extraordinaire de faire connaître son talent au monde, Sophia sort son manuscrit du tiroir et l\'envoie aux organisateurs de la compétition (la famille cinéaste Wachowski). Elle n\'aura aucune nouvelle, aucun retour sur sa candidature. Elle oublie tout et la vie continue! Sauf que ....\n\n... Sauf que, en 1999 (plus de 10 ans plus tard), le célèbre film de science-fiction ""Matrix"" fait son apparition. Coup de tonnerre et choc infernal : la pauvre Sophia regarde le film et y reconnait son travail, son texte, sa fiction qu\'elle avait envoyée pour la compétition de 1986. \n\nLa chance terrible pour Sophia se résume en un petit détail : en 1984, elle avait eu le bon réflexe d\'acquérir le droit d\'auteur sur son manuscrit. Forte de cette assurance, elle saisit immédiatement le FBI d\'une action légale pour vol de son œuvre en dénonçant une violation de son droit d\'auteure. Le combat fut d\'une rudesse sans attribut, une procédure légale qui prendra 14 ans et où Sophia n\'avait aucune intention d\'abandonner. Elle bravera des menaces d\'assassinat et des propositions de valises pour retirer sa plainte. \n\nEn Septembre 2014, le verdict tombe et la justice américaine reconnait enfin Sophia Stewart comme la vraie auteure de l\'œuvre 《 le troisième œil 》qui a servi de ligne d\'action pour les films ""Matrix"" et ""Terminator"". Elle fut généreusement dédommagée. Bizarrement, la brillante victoire de Sophia ne sera pas publiée par les grands journaux présents durant le long procès.\n\nLes Textes de Camara Laye, le rédacteur.', 'The films ""Matrix"" and ""Terminator"" were stolen from a black woman! His copyrights are finally recognized!\n\nThe sky is blue, the land is majestic and fringed with shimmering sea! But from earth to heaven, how much greed and buried usurpations!!\nIf you stare at some great inventions of our time, if you can stare at them for a long time without blinking, you will see a black woman or man writhing in pain for misappropriation of his work. In this dossier, Les Textes de Camara Laye introduces you to Sophia Stewart, the mother of the work behind the films ""Matrix"" and ""Terminator"" whose history is steeped in this familiarity.\n\nIn 1983, a young black woman, Sophia, wrote a fiction that she called 《the third eye》, a work in which she projects herself into the future and describes the destruction of humanity by robots and machines (it reminds you already the films ""Terminator"" and ""Matrix""??). We are in the United States. Sophia is unable to publish her work and puts it away in her drawer. In 1986, three years later, she saw the announcement of a competition inviting submissions of original science fiction texts. Seeing this as an extraordinary opportunity to make her talent known to the world, Sophia takes her manuscript out of the drawer and sends it to the organizers of the competition (the Wachowski filmmaker family). She will have no news, no return on her candidacy. She forgets everything and life goes on! Except that ....\n\n... Except that, in 1999 (more than 10 years later), the famous science fiction film ""Matrix"" made its appearance. Thunderclap and infernal shock: poor Sophia watches the film and recognizes her work, her text, her fiction that she had sent for the 1986 competition.\n\nThe terrible luck for Sophia can be summed up in a small detail: in 1984, she had the good reflex to acquire the copyright on her manuscript. On the strength of this assurance, she immediately seized the FBI of a legal action for theft of her work by denouncing a violation of her copyright. The fight was a tough one without attribute, a legal process that will take 14 years and where Sophia had no intention of giving up. She will brave threats of assassination and proposals for suitcases to withdraw her complaint.\n\nIn September 2014, the verdict falls and American justice finally recognizes Sophia Stewart as the true author of the work ""the third eye"" which served as a line of action for the films ""Matrix"" and ""Terminator"". She was generously compensated. Strangely, Sophia\'s brilliant victory will not be published by the major newspapers present during the long trial.\n\nThe Texts of Camara Laye, the editor.', [('fra', 1.0)])"
21517,"[(1621048109.0, 'fb')]","[('Tik Tok\n@indrapai76\nSELAMAT BERJUANG PAHLAWAN\nBANGSA SEMOGA ALLAH SWT\nMELINDUNGI MUSO\nDetik Detik Keberangkatan\nPasukan Tentara Indonesia\nKe Palestine', 'Tik Tok\n@indrapai76\nHAPPY FIGHT HEROES\nNATION MAY ALLAH SWT\nPROTECT MUSO\nSeconds of Departure\nIndonesian Army Troops\nTo Palestine', [('msa', 0.45478355884552), ('msa', 0.33422231674194336)])]",['False information'],"('Ya Allah selamat kan lah para TNI yg di berangkat kan ke Palestina 😭, semoga para prajurit TNI pulang dengan selamat Aamiin Ya Robbal Aallamiin 🤲😭❤️❤️❤️', 'Oh Allah, save the TNI who left for Palestine , may the TNI soldiers return safely Amen Ya Robbal Aallamin ❤️❤️❤️', [('msa', 1.0)])"
18518,"[(1651668598.0, 'fb')]",[],['False information'],"('Skopírované z sniftu...\n\n⚡️Fínsko presúva vojenskú techniku k hraniciam s Ruskom.\nNa železničných súpravách je niekoľko desiatok tankov Leopard, obrnených vozidiel pechoty a iných obrnených vozidiel.😡', 'Copied from snift...\n\n⚡️Finland is moving military equipment to the border with Russia.\nThere are several dozen Leopard tanks, armored infantry vehicles and other armored vehicles on the railway sets.😡', [('slk', 1.0)])"
12678,"[(None, 'fb')]","[('MAN\n(BA)\nUpdate Manila Bay: World Class\nPagkatapos Ng Rehabilitation', 'MAN\n(BA)\nUpdate Manila Bay: World Class\nAfter Rehabilitation', [('fil', 0.46097928285598755), ('eng', 0.4560104012489319)])]",[],"(""KURYENTE ang mga DILAWAN sa isyu ng Manila Bay white sand. Halatanghalata kasing makapanira lang sa pamahalaang Duterte, papatulan nila. In Aid of Elections 2022. Basta tayo ang sigaw natin ay Liberal Party Diretso Muli sa Inidoro.YELLOW PEOPLE ARE ELECTRICITY on Manila Bay white sand issue. It's obvious that the Duterte government is just ruining it, they will accommodate it. In Aid of Elections 2022. As long as we are the ones who shout the Liberal Party Straight to the toilet.Translated"", ""THE YELLOWS are ELECTED on the issue of Manila Bay white sand. Obviously as destructive as the Duterte government, they will crack down. In Aid of Elections 2022. As long as we shout we are Liberal Party Diretso Muli sa Inidoro.YELLOW PEOPLE ARE ELECTRICITY on Manila Bay white sand issue. It's obvious that the Duterte government is just ruining it, they will accommodate it. In Aid of Elections 2022. As long as we are the ones who shout the Liberal Party Straight to the toilet.Translated"", [('tgl', 1.0)])"
27853,"[(1655597270.0, 'fb')]","[('سيد سات العالمي\nEk SUBSCRIB\nCANLI ISTANBUL\nباشر\nعاجل\nلقد حان وقت الدفاع عن أرواح الشعب الفلسطيني الذين يضحون\nبأرواحهم ويقتلون يوميا من الإرهاب الإسرائيلي', 'global master sat\nEk SUBSCRIB\nCANLI ISTANBUL\nstart\nurgent\nIt is time to defend the lives of the Palestinian people who are being sacrificed\nThey are killed and killed daily by Israeli terrorism', [('ara', 0.7697279453277588), ('tur', 0.09618281573057175)])]",['False information'],"('🚨🚨عاجل : أردوغان : لقد حان الوقت لإرسال قوات الى فلسطين وتحرير القدس.\nهيا ياعرب،  لنزلزل الفيسبوك بهذا الڤيديوا...... \n#FreePalestine\n#erdogan\nhttps://youtu.be/wbObJmCj0cg', ""🚨🚨 Urgent: Erdogan: It is time to send forces to Palestine and liberate Jerusalem.\nCome on Arabs, let's download Facebook with this video...\n#FreePalestine\n#erdogan\nhttps://youtu.be/wbObJmCj0cg"", [('ara', 1.0)])"
14979,"[(1637325789.0, 'fb')]","[('BASEADO EM FATOS REAIS\nBlack Friday 1904', 'BASED ON REAL FACTS\nBlack Friday 1904', [('por', 0.5526151061058044), ('eng', 0.44738489389419556)])]",['Partly false information'],"('Na verdade agora os escravos somos nós... Escravos da publicidade das campanhas de marketing... Do consumismo\n\nA VERDADEIRA HISTÓRIA DA BLACK FRIDAY...\n\nEsta é a triste história e significado da black friday. Foi durante o comércio de escravos na América .\nDurante a sexta-feira negra, os escravos foram vendidos com desconto para impulsionar ah economia .\n\nDaí black, (escravos eram de origem africana), \nfriday, (sexta-feira a data da venda, é nos finais de Novembro) .\n\nJá se tornou moda, importarmos expressões, sem questionar a origem das palavras ou seu verdadeiro sentido...\nNa verdade agora os escravos somos nós... Escravos da publicidade das campanhas de marketing... Do consumismo', 'In fact, now we are the slaves... Slaves of advertising, marketing campaigns... Consumerism\n\nTHE REAL STORY OF BLACK FRIDAY...\n\nThis is the sad story and meaning of black friday. It was during the slave trade in America.\nDuring Black Friday, slaves were sold at a discount to boost the economy.\n\nHence black, (slaves were of African origin),\nfriday, (Friday the sale date is at the end of November) .\n\nIt has become fashionable to import expressions, without questioning the origin of the words or their true meaning...\nIn fact, now we are the slaves... Slaves of advertising, marketing campaigns... Consumerism', [('por', 1.0)])"
12644,"[(1600966265.0, 'fb')]","[('111\nKANTOR BUPATI JAYAWLIAYA', '111\nJAYAWLIAYA REGENT OFFICE', [('msa', 0.9019348621368408)])]",['False information'],"('KANTOR BUPATI JAYAWIJAYA WAMENA\nDI BAKAR HABIS OLEH WARGA MASYARAKAT PENOLAKAN OTSUS JILID II\n23/09/2020.\n                     ✊PAPUA MERDEKA✊', 'JAYAWIJAYA WAMENA REGENT OFFICE\nBURNED OUT BY THE CITIZENS OF THE COMMUNITY REJECTION OF OTSUS VOLUME II\n23/09/2020.\n                     INDEPENDENT PAPUA', [('msa', 1.0)])"
