post_id,instances,ocr,verdicts,text
17037,"[(1633544108.0, 'fb')]","[('ENCUENTRA LA DIFERENCIA\nUN VACUNADO\nTodavía puede\ncontraer covid\nTodavía puede\ncontagiar covid\nTodavía puede morir\npor covid\nPuede desarrollar\nalgún efecto adverso\npor la vacuna,\ninclusive la MUERTE\nUN NO VACUNADO\n●\n●\nTodavía puede\ncontraer covid\nTodavía puede\ncontagiar covid\nTodavía puede morir\npor covid\nNO puede desarrollar\nalgún efecto adverso\npor la vacuna, ni la\nMUERTE\nSi tu hijo el año pasado no tenía peligro de\ncontagio o enfermedad grave, ¿por qué quieres\ninyectarle una terapia génica experimental\ncuyos efectos adversos se desconocen?', 'FIND THE DIFFERENCE\nA VACCINATED\nCan still\nget covid\nCan still\ninfect covid\ncan still die\nby covid\ncan develop\nany side effect\nfor the vaccine,\nincluding DEATH\nA NON-VACCINATED\n●\n●\nCan still\nget covid\nCan still\ninfect covid\ncan still die\nby covid\ncannot develop\nany side effect\nfor the vaccine, nor the\nDEATH\nIf your child last year was not in danger of\ncontagion or serious illness, why do you want\ninject an experimental gene therapy\nwhose adverse effects are unknown?', [('spa', 0.9978743195533752)])]",['Partly false information'],"('Pronto empezarán a vacunar en las escuelas. \nDejo esto para que tengan en cuenta.\n\n🖐️Manux🖐️', 'Soon they will start vaccinating in schools.\nI leave this for you to consider.\n\n🖐️Manux🖐️', [('spa', 1.0)])"
23138,"[(1618327968.0, 'fb')]",[],['False information'],"('تحركت الجبال في منغوليا\nليس زلزالا ولا بركانا وإنما تأكيدا لقوله تعالى يوم تسير الجبال سيرًا وهذه من علامات الساعه', 'Mountains moved in Mongolia\nIt is not an earthquake or a volcano, but rather an affirmation of the Almighty’s saying on the day when the mountains will walk, and this is one of the signs of the Hour', [('ara', 1.0)])"
12644,"[(1600966265.0, 'fb')]","[('111\nKANTOR BUPATI JAYAWLIAYA', '111\nJAYAWLIAYA REGENT OFFICE', [('msa', 0.9019348621368408)])]",['False information'],"('KANTOR BUPATI JAYAWIJAYA WAMENA\nDI BAKAR HABIS OLEH WARGA MASYARAKAT PENOLAKAN OTSUS JILID II\n23/09/2020.\n                     ✊PAPUA MERDEKA✊', 'JAYAWIJAYA WAMENA REGENT OFFICE\nBURNED OUT BY THE CITIZENS OF THE COMMUNITY REJECTION OF OTSUS VOLUME II\n23/09/2020.\n                     INDEPENDENT PAPUA', [('msa', 1.0)])"
8929,"[(1587917360.0, 'fb')]","[('Bicarbonato\nde Sodio\nPolvo\nCont. Noto 50 g', 'Baking soda\nof sodium\nDust\nCont. Note 50 g', [('spa', 0.35502299666404724), ('ita', 0.32765597105026245), ('eng', 0.3173210024833679)]), ('shutterstock\nwww.shutterstock.com 539700103', 'shutterstock\nwww.shutterstock.com 539700103', [('eng', 0.26344212889671326)])]",[],"('EL PELIGRO DE UTILIZAR LEJIA PARA LAVAR LOS ALIMENTOS\n\nLa Dra. Luchelli, Antroposófica informa:\nHola a todos! Estoy horrorizada de ver que en   cm están usando cloro para desinfectar las verduras ... Seguro que eso se los deben de haber indicado en el protocolo para protegerse de este virus.\nEn realidad lo único que se logra además de desinfectar con ella, es dañar el hígado y riñones, por qué el cloro es sumamente tóxico para el organismo así sean solamente 5 gotas, al  desinfectar las verduras o alimentos o utensillos que se usan para cocinar o comer, pues ellas quedan impregnadas con el cloro aunque sean enjuagadas, dado que el cloro penetra la fibra de las verduras o frutas o lo que sea. \nTodo lo exterior se puede desinfectar con cloro porque es muy efectivo, pero cuidado con el olor, porque eso también penetra al sistema respiratorio y al sistema nervioso x via olfatoria. *Como este producto asi como los anteriores se van a usar durante muchísimos meses eso hace un efecto de acumulación que daña* \nPor eso para uso externo también se puede usar el *agua oxigenada* exelente desinfectante en vez del cloro y se puede ir alternando para no inspirar tanto el cloro.\nEn cuanto a los alimentos y utensilios la mejor forma que hay para desinfectarlos sin que el organismo sufra daños, es:\n\n1- En *1 litro de agua con 1/2  cucharita (de las de te), de sal gruesa o mejor sal marina* (pues a la común le ponen más yodo de lo que se necesita y además antiagregantes para que no se apelotone ) \ny *1/2 cucharadita (de las de cafe) de bicarbonato* Poner las verduras en esa solución de *agua, sal y bicarbonato* y dejarlas sumergidas durante 10 minutos.\nNo necesitan enjuague y pueden directamente ingerirlas. \nEsa solución se puede utilizar para mas usos.\n\n2- También pueden colocar las verduras en una solución de *1 litro de agua con 10 gotas de jugo de limon y su cascara o 1/2 limon exprimido con su cascara y 1/2 cucharita de las de cafe de Bicarbonato*, dejar reposar 10 minutos.\nSe puede usar esa sustancia para la limpieza de los utensilios además de desinfectar, desodoriza y da brillo.\n\n3-  Otra solución de *1 litro de agua con 1  cucharada (de postre) de vinagre de alcohol*, y 10 minutos de remojo. \nSe puede reutilizar.\nEstos son los mejores desinfectantes,\n Ninguno de estos productos dañan ni el hígado ni los riñones.\nEstá desinfección sirve también para usar luego del lavado quirurgico de las manos, para hacer gárgaras  y hacer inspiraciones por la nariz con esta agua y luego eliminarla. \n\nAl *lavar la ropa* se pone en la lavadora un poquito de *bicarbonato o de vinagre o de limón* y no solamente van a estar protegidos contra el virus sino para otro tipo de bacterias.\nEstos preparados no sólo desactiva el virus, sino que   cambia el terreno para que no puedan vivir tanto virus como bacterias e impide la reproducción al alcalinizar el medio.\n\nAdemas estas sustancias como el *bicarbonato con la sal y el limón* también eliminan -(y ustedes van a notar que algo flota en el agua)- aquellas productos químicos que se colocan en las plantas. \nRespecto al cloro si se ingiere, aun en cantidades mínimas por tiempo prolongado, causa daño hepato-renal.\nComo el uso del cloro va a ser todos los días durante mucho tiempo, eso se acumula y va principalmente a estos dos órganos, *hígado y riñón*, que son los de eliminacion y también al *sistema nervioso*.\nPor favor tomen esto en cuenta.\nCada uno reflexionará al respecto.\nCariños que todos estén muy bien""', 'THE DANGER OF USING BLEACH TO WASH FOOD\n\nDr. Luchelli, Anthroposophical reports:\nHello everyone! I am horrified to see that in cm they are using chlorine to disinfect the vegetables... Surely that must have been indicated in the protocol to protect themselves from this virus.\nIn reality, the only thing that is achieved besides disinfecting with it, is damaging the liver and kidneys, because chlorine is highly toxic to the body, even if it is only 5 drops, when disinfecting vegetables or food or utensils used for cooking or eat, because they are impregnated with chlorine even if they are rinsed, since chlorine penetrates the fiber of vegetables or fruits or whatever.\nEverything outside can be disinfected with chlorine because it is very effective, but be careful with the smell, because that also penetrates the respiratory system and the nervous system through the sense of smell. *As this product, as well as the previous ones, are going to be used for many months, this causes an accumulation effect that damages*\nThat\'s why for external use you can also use * hydrogen peroxide * excellent disinfectant instead of chlorine and you can alternate to not breathe chlorine so much.\nAs for food and utensils, the best way to disinfect them without damaging the body is:\n\n1- In *1 liter of water with 1/2 teaspoon (of tea), of coarse salt or better sea salt* (because they add more iodine than is needed to the common one and also antiaggregants so that it does not clump together )\nand *1/2 teaspoon (of coffee) of baking soda* Put the vegetables in that solution of *water, salt and baking soda* and leave them submerged for 10 minutes.\nThey do not need to be rinsed and can be directly ingested.\nThat solution can be used for more uses.\n\n2- You can also place the vegetables in a solution of *1 liter of water with 10 drops of lemon juice and its peel or 1/2 squeezed lemon with its peel and 1/2 teaspoon of Bicarbonate coffee*, let stand 10 minutes.\nThis substance can be used to clean utensils in addition to disinfecting, deodorizing and polishing.\n\n3- Another solution of *1 liter of water with 1 tablespoon (dessert) of alcohol vinegar*, and 10 minutes of soaking.\nCan be reused.\nThese are the best disinfectants,\n None of these products harm the liver or kidneys.\nThis disinfection is also used after surgical washing of the hands, to gargle and take inhalations through the nose with this water and then eliminate it.\n\nWhen *washing clothes* you put a little bit of *baking soda or vinegar or lemon* in the washing machine and not only will they be protected against the virus but also against other types of bacteria.\nThese preparations not only deactivate the virus, but also change the soil so that both viruses and bacteria cannot live and prevent reproduction by alkalinizing the medium.\n\nIn addition, these substances such as *bicarbonate with salt and lemon* also eliminate -(and you will notice that something floats in the water)- those chemical products that are placed on the plants.\nRegarding chlorine, if ingested, even in small amounts for a long time, it causes hepato-renal damage.\nAs the use of chlorine is going to be every day for a long time, it accumulates and goes mainly to these two organs, *liver and kidney*, which are the ones for elimination and also to the *nervous system*.\nPlease take this into account.\nEveryone will think about it.\nMy love, everyone is very well.""', [('spa', 1.0)])"
15440,"[(1621174160.0, 'fb')]",[],['False information'],"('NÃO QUERO NUNCA ISSO PARA O BRASIL!\n""Avicultores, suinocultores são atacados na Argentina, pela população faminta.\nNenhum negócio mais está seguro ali.\nO povo foi agarrando frangos e porcos e carregando no braço para casa para matar a fome da família!!\nCenas dantescas para um País que há pouco mais de uma década era considerado de primeiro mundo, era um país europeu instalado na América.\nÉ de partir o coração, na Venezuela as pessoas brigam e disputam para comer um rato que encontram perdido na rua!!!\n\n🇦🇷 já é o sétimo país do mundo em miséria.\nO primeiro lugar está com a Venezuela 🇻🇪. Mas a Argentina está na briga pelo primeiro lugar. \nA disputa será acirrada, porque ambos abraçaram o SOCIALISMO.""\nVejam os vídeos\n👇⬇️👇⬇️', 'I NEVER WANT THAT FOR BRAZIL!\n""Poultry farmers, pig farmers are attacked in Argentina by the hungry population.\nNo business is safe there anymore.\nThe people were grabbing chickens and pigs and carrying them home to satisfy the hunger of the family!!\nDantesque scenes for a country that a little more than a decade ago was considered first world, it was a European country installed in America.\nIt\'s heartbreaking, in Venezuela people fight and compete to eat a mouse they find lost on the street!!!\n\n🇦🇷 is already the seventh country in the world in misery.\nFirst place goes to Venezuela 🇻🇪. But Argentina is in the fight for first place.\nThe competition will be fierce, because both have embraced SOCIALISM.""\nwatch the videos\n👇⬇️👇⬇️', [('por', 1.0)])"
984,"[(1644007128.0, 'fb')]","[('Extraordinario! Polonia, Suecia y Noruega\nestán presentando una demanda contra la\nOMS por infectar a Europa. Esto es lo que\nReuters traicionó.\nLos pilotos detenidos han admitido rociar\nun producto químico que causa\nneumonitis química!\n. Califica esta traducción\nEVERGREEN', 'Extraordinary! Poland, Sweden and Norway\nare filing a lawsuit against the\nWHO for infecting Europe. This is what\nReuters betrayed.\nArrested pilots have admitted to spraying\na chemical that causes\nchemical pneumonitis!\n. Rate this translation\nEVERGREEN', [('spa', 0.9763191342353821), ('eng', 0.02368084341287613)])]",[],
5240,"[(1569608396.0, 'fb')]","[('sushiplaneroOK\nf sushiplaneroSOY\nRetiran la\nestatua de\nNéstor de\nla Unasur.\nPor ser considerado:\n""símbolo de la corrupción""', 'yourplanerOK\nf suplaner SOY\nThey remove the\nstatue of\nNestor of\nthe Unasur.\nTo be considered:\n""symbol of corruption""', [('spa', 0.6379837393760681), ('eng', 0.2735039293766022), ('eu', 0.08851233124732971)])]",['Partly false information'],"('APLAUSOS 💪👏👇', 'APPLAUSE 💪👏👇', [('por', 1.0)])"
6374,"[(1570780292.0, 'fb')]",[],['False information'],"('BAGYONG HAGIBIS | Satellite Image of the strongest typhoon that will hit Japan anytime from now. Let us all pray for the safety of the OFWs and for the entire Japan 🙏🙏🙏', 'BAGYONG HAGIBIS | Satellite Image of the strongest typhoon that will hit Japan anytime from now. Let us all pray for the safety of the OFWs and for the entire Japan 🙏🙏🙏', [('eng', 1.0)])"
22820,"[(1616004754.0, 'fb'), (1616003902.0, 'fb')]",[],['False information'],"('آج عورت مارچ کے منتظمین سے بلاول ہاؤس میں ہونے والی ملاقات۔۔بلاول کو یقین دلایا آپ کی جنسی پرستی کے حقوق کے لیے آواز اٹھائے گے۔😁😂', 'A meeting with the organizers of Aurat March today at Bilawal House. Bilawal has been assured that you will raise your voice for the rights of sexism. 😁😂', [('urd', 1.0)])"
12610,"[(1609973448.0, 'fb')]","[('1:45\nMike Pence\n@Mike Pence\nVice President of the United States\nDonald Trump.comJoined February 2009\n48 Following 6.1M Followers\nTweets\n000\nFollow\nFollowed by Kevin Jennings, Jon Laurence,\nGreg Funderburg, and 61 others\nTweets & replies Media\n36.3K\n69.6K\nMike Pence @Mike Pence 1h\nThe violence and destruction taking place\nat the US Capitol Must Stop and it Must\nStop Now. Anyone involved must respect\nLaw Enforcement officers and immediately\nleave the building.\n20.9K\nLikes', '1:45\nMike Pence\n@Mike Pence\nVice President of the United States\nDonald Trump.comJoined February 2009\n48 Following 6.1M Followers\nTweets\n000\nFollow\nFollowed by Kevin Jennings, Jon Laurence,\nGreg Funderburg, and 61 others\nTweets & replies Media\n36.3K\n69.6K\nMike Pence @Mike Pence 1h\nThe violence and destruction taking place\nat the US Capitol Must Stop and it Must\nStop Now. Anyone involved must respect\nLaw Enforcement officers and immediately\nleave the building.\n20.9K\nLikes', [('eng', 0.9505040645599365)])]",['False information'],"('Just when you thought today could not get crazier Mike Pence unfollowed trump and made Biden/Harris his banner. Welcome to 2021.', 'Just when you thought today could not get crazier Mike Pence unfollowed trump and made Biden/Harris his banner. Welcome to 2021.', [('eng', 1.0)])"
953,"[(1646610204.0, 'fb')]","[('Espartano\n@Vale Versario\nLa burra.\nABC ABC @blancodebot 23h\nMaría Jesús Montero, sobre el precio de la\ngasolina: ""Al que le parezca que está cara,\nquizá se debería plantear comprarse un coche\neléctrico.""\n12:12 05 mar. 22. Twitter for Android', 'Spartan\n@Vale Versario\nThe donkey.\nABC ABC @blancodebot 23h\nMaría Jesús Montero, on the price of\ngasoline: ""Whoever thinks it\'s expensive,\nmaybe you should consider buying a car\nelectric.""\n12:12 05 Mar 22.Twitter for Android', [('spa', 0.6360283493995667), ('eng', 0.25485876202583313), ('ita', 0.06441973894834518), ('por', 0.044693171977996826)])]",['False information'],
11046,"[(1535936825.0, 'fb')]","[('MEE\nPROOLERANT ETE\nABDUL\nABDUL\nSave\nFROM POLITICAL\nACTION COMMITTEES Te', 'MEE\nPROOLERANT ETE\nABDUL\nABDUL\nSave\nFROM POLITICAL\nACTION COMMITTEES Te', [('eng', 0.8855088949203491)])]",['False information'],"('Gubernur muslim pertama di Amerika yaitu Gubernur Michigan.\n\nMasya Alloh.... \n\nMuslim mukmin itu rahmatan lil alamin.... dimanapun mereka berada.... \n\nBarokalloh.....', 'The first Muslim governor in America was the Governor of Michigan.\n\nMasha Allah....\n\nMuslim believers are rahmatan lil alamin.... wherever they are....\n\nBarakallah.....', [('msa', 1.0)])"
10991,"[(1629502630.0, 'fb')]",[],['Missing context.'],"('Gran incendio destruye edificios enteros en Haiti.', 'Large fire destroys entire buildings in Haiti.', [('spa', 1.0)])"
5256,"[(1656290950.0, 'fb')]","[('HOUSE OF REPRESENTATIVES\nUnofficial Document\nAmend printed copy of HB 148\nOn page 3, between lines 3 and 4, by inserting the following:\n""→SECTION 2. A NEW SECTION OF KRS CHAPTER 311 IS CREATED TO READ\nAS FOLLOWS:\nAll women who are Kentucky residents, and of child bearing age, shall acquire a signed and\nnotarized statement from a practitioner licensed pursuant to this chapter each month that\nstates whether she is pregnant or not pregnant. If pregnant, the signed and notarized\nstatement shall provide the status of the pregnancy. The woman shall submit the signed and\nnotarized statement to the Cabinet for Health and Family Services each month. Any woman\nwho fails to provide this monthly signed and notarized statement to the cabinet shall be subject\nto arrest and fines. Any woman who is pregnant and fails to provide this monthly signed and\nnotarized statement to the cabinet will be fitted with an ankle monitor for the duration of the\npregnancy in addition to any arrest and fines.""; and\nRenumber subsequent sections accordingly.\nAmendment No. HFA 2\nCommittee Amendm\nFloor Amendment\nAdopted:\nRejected:\nRep. Rep. Mary Lou Marzian\n""Not for Filing...\nDate:\nDoc. ID: XXXX\nPage 1 of 1\nBen', 'HOUSE OF REPRESENTATIVES\nUnofficial Document\nAmend printed copy of HB 148\nOn page 3, between lines 3 and 4, by inserting the following:\n""→SECTION 2. A NEW SECTION OF KRS CHAPTER 311 IS CREATED TO READ\nAS FOLLOWS:\nAll women who are Kentucky residents, and of child bearing age, shall acquire a signed and\nnotarized statement from a practitioner licensed pursuant to this chapter each month that\nstates whether she is pregnant or not pregnant. If pregnant, the signed and notarized\nstatement shall provide the status of the pregnancy. The woman shall submit the signed and\nnotarized statement to the Cabinet for Health and Family Services each month. Any woman\nwho fails to provide this monthly signed and notarized statement to the cabinet shall be subject\nto arrest and fines. Any woman who is pregnant and fails to provide this monthly signed and\nnotarized statement to the cabinet will be fitted with an ankle monitor for the duration of the\npregnancy in addition to any arrest and fines.""; and\nRenumber subsequent sections accordingly.\nAmendment No. HFA 2\nCommittee Amendm\nFloor Amendment\nAdopted:\nRejected:\nRep. Rep. Mary Lou Marzian\n""Not for Filing...\nDate:\nDoc. ID: XXXX\nPage 1 of 1\nBen', [('eng', 0.9972137212753296)])]",['Missing context'],"('ARE YOU PAYING ATTENTION YET?? This is REAL. \n\nAnd then there’s this:\n#underhiseye\n“All women who are Kentucky residents, and of child bearing age, shall acquire a signed and notarized statement from a practitioner licensed pursuant to this chapter each month that states whether she is pregnant or not pregnant. If pregnant, the signed and notarized statement shall provide the status of the pregnancy. The woman shall submit the signed and notarized statement to the Cabinet for Health and Family Services each month. Any woman who fails to provide this monthly signed and notarized statement to the cabinet shall be subject to arrest and fines. Any woman who is pregnant and fails to provide this monthly signed and notarized statement to the cabinet will be fitted with an ankle monitor for the duration of the pregnancy in addition to any arrest and fines."" \n\nhttps://apps.legislature.ky.gov/record/19rs/hb148.html#HFA1', 'ARE YOU PAYING ATTENTION YET?? This is REAL. \n\nAnd then there’s this:\n#underhiseye\n“All women who are Kentucky residents, and of child bearing age, shall acquire a signed and notarized statement from a practitioner licensed pursuant to this chapter each month that states whether she is pregnant or not pregnant. If pregnant, the signed and notarized statement shall provide the status of the pregnancy. The woman shall submit the signed and notarized statement to the Cabinet for Health and Family Services each month. Any woman who fails to provide this monthly signed and notarized statement to the cabinet shall be subject to arrest and fines. Any woman who is pregnant and fails to provide this monthly signed and notarized statement to the cabinet will be fitted with an ankle monitor for the duration of the pregnancy in addition to any arrest and fines."" \n\nhttps://apps.legislature.ky.gov/record/19rs/hb148.html#HFA1', [('eng', 1.0)])"
7420,"[(1657213204.0, 'fb')]","[(""Amazing Things\nCatatumbo lightning - The world's\nmost amazing natural light show"", ""Amazing Things\nCatatumbo lightning - The world's\nmost amazing natural light show"", [('eng', 1.0)])]",['Partly false information'],"('Catatumbo lightning is an atmospheric phenomenon which occurs over the mouth of the Catatumbo River where it empties into Lake Maracaibo in Venezuela.', 'Catatumbo lightning is an atmospheric phenomenon which occurs over the mouth of the Catatumbo River where it empties into Lake Maracaibo in Venezuela.', [('eng', 1.0)])"
8661,"[(1612106379.0, 'fb')]",[],['False information'],"('Domov duchodcu Slunicko - Ostrava Zabreh 69 duchodcu zemrelo po vakcinaci. Domov taji a nuti pohruzkami zamestnance nic nerikat. Zatim overeno mistnimi. A media?', 'Home for the elderly Slunicko - Ostrava Zabreh 69 elderly people died after vaccination. They keep the house a secret and use threats to force the employees not to say anything. Then verified by locals. And the media?', [('ces', 1.0)])"
7295,"[(1594491811.0, 'fb'), (1594490914.0, 'fb')]",[],['False information'],"('CUANDO LAS IMÁGENES HABLAN MÁS QUE PALABRAS.\n\npor Massimo Resta\n\nUna fotografía de 2015. Una imagen de hace cinco años. Laboratorio chino de Wuhan. Barack Obama, Anthony Fauci y Melinda Gates, visitan la ""fábrica"" \u200b\u200bde virus probablemente para verificar el progreso de la investigación sobre Coronavirus.\n\n2015. El mismo año en que Bill Gates declara que el peligro para la humanidad ya no sería nuclear sino un virus. El mismo año en que las noticias científicas ""Leonardo"" de Raitre transmitieron un informe sobre un supervirus que los chinos estaban estudiando.\n\nUn servicio periodístico que en los últimos meses se ha vuelto a proponer en las redes sociales pero que inmediatamente fue declarado falso por los ""profesionales de la información"", el mismo que luego se burló del premio nobel francés de medicina Luc Montagnier y el virólogo italiano Giulio Tarro. El primero afirmó que el virus tenía secuencias de VIH y había sido empaquetado por biólogos moleculares.', 'WHEN IMAGES SPEAK LOUDER THAN WORDS.\n\nby Massimo Resta\n\nA photograph from 2015. An image from five years ago. Wuhan Chinese Laboratory. Barack Obama, Anthony Fauci and Melinda Gates, visit the virus ""factory"" probably to check the progress of the investigation on Coronavirus.\n\n2015. The same year that Bill Gates declared that the danger to humanity would no longer be nuclear but a virus. The same year that Raitre\'s ""Leonardo"" science news aired a report on a supervirus that the Chinese were studying.\n\nA journalistic service that in recent months has been proposed again on social networks but that was immediately declared false by ""information professionals"", the same one who later mocked the French Nobel laureate in medicine Luc Montagnier and the Italian virologist Giulio Jarro. The first claimed that the virus had HIV sequences and had been packaged by molecular biologists.', [('spa', 1.0)])"
13787,"[(1594662087.0, 'fb')]",[],['Partly false information'],"('Lmao good shit.. dumb fucks. Watch closely as he slides down the body the statue gives a quick kick to the ass￼ .', 'Lmao good shit.. dumb fucks. Watch closely as he slides down the body the statue gives a quick kick to the ass￼ .', [('eng', 1.0)])"
2309,"[(1584511305.0, 'fb')]","[('alilice | RT 6\n@ratatouillestay\nLe. Corona virus. Est. Seulement.\nUne. Grosse. Grippe.\n>\nLes gens qui en meurent sont les\npersonnes avec un système\nimmunitaire faible ou inexistant,\ncomme les personnes âgées et les\ntrès jeunes enfants. Arrêtez de faire\npaniquer tout le monde.', 'alicia | RT 6\n@ratatouillestay\nThe. corona virus. East. Only.\nA. Big. Flu.\n>\nThe people who die of it are the\npeople with a system\nweak or non-existent immune system,\nsuch as the elderly and\nvery young children. stop doing\npanic everyone.', [('fra', 0.8834699392318726), ('eng', 0.1134430468082428)])]",['Partly false information'],
24793,"[(1586946256.0, 'fb')]",[],['False information and graphic content'],"('මේ සමහර රට වල තත්වය තේරුම් අරන් ගෙදර ඉන්න..', 'Understand the situation in some of these countries and stay at home..', [('sin', 1.0)])"
19689,"[(1607907152.0, 'fb')]",[],['False information'],"('Thomas Kalisch\n\nUnd weil es gelöscht wurde, gleich noch mal:\nWas  für eine gemütliche Runde heute Morgen, nachdem der Shutdown live im TV  verkündet wurde. Ohne Abstand, ohne Maske wird vergnügt Glühwein  getrunken und in die Kamera´s gelächelt! Schönen 3. Advent! Und es gibt  immer noch Millionen, die solch Pack Glauben schenken, IRRE!', 'Thomas Kalisch\n\nAnd since it was deleted, again:\nWhat a cozy round this morning after the shutdown was announced live on TV. Without distance, without a mask, people happily drink mulled wine and smile at the camera! Happy 3rd Advent! And there are still millions who believe such rabble, CRAZY!', [('deu', 1.0)])"
3996,"[(1568280629.0, 'fb'), (1568286238.0, 'fb')]",[],['False information'],"('#যেটা_বিজেপির_কেনা_মিডিয়া_দেখায়_না\nউত্তর প্রদেশের রাজধানী লখনোতে যোগী সরকারের কুশাসনের বিরুদ্ধে সিপিএম এর মহা মিছিল।', ""#What_bjp_bought_media_doesn't_see\nGrand march of CPM against misrule of Yogi government in Lucknow, capital of Uttar Pradesh."", [('ben', 1.0)])"
14,"[(1601665028.0, 'fb')]","[('""Environmentalists"" Say Fracking is Evil\nSAPERN\nThis is where the lithium for their\nelectric cars comes from', '""Environmentalists"" Say Fracking is Evil\nSAPERN\nThis is where the lithium for their\nelectric cars comes from', [('eng', 1.0)])]",['Partly false information'],
16678,"[(1656007609.0, 'fb')]",[],[],"('Pobre Santa Cruz......\nSe los toman el pelo....que da miedo.\nMuy crédulos.....😔😔😔😔', ""Poor Santa Cruz...\nThey tease them....it's scary.\nVery gullible.....😔😔😔😔"", [('spa', 1.0)])"
17251,"[(1547293186.0, 'fb')]",[],['Partly false information'],"('Que informação massa!! Repassem!! \n\nUm carro estacionado na sombra durante um dia com as janelas fechadas pode conter de 400-800 mg. de Benzeno. Se está no sol a uma temperatura superior a 16º C., o nível de Benzeno subirá a 2000-4000 mg, 40 vezes mais o nível aceitável... \n\nA pessoa que entra no carro mantendo as janelas fechadas inevitavelmente aspirará em rápida sucessão, excessivas quantidades desta toxina. \n\nO Benzeno é uma toxina que afeta o rim e o fígado. E o que é pior, é extremamente difícil para o organismo expulsar esta substância tóxica.\n\nAr condicionado ou ar simples dos Automóveis\n\nO manual do condutor indica que antes de ligar o ar condicionado, deve-se primeiramente abrir as janelas e deixá-las assim por um tempo de dois minutos, porém não especificam ""o porquê"", só deixam entender que é para seu ""melhor funcionamento"". \n\nAqui vem a razão médica:\n\nDe acordo com um estudo realizado, o ar refrescante antes de sair frio, manda todo o ar do plástico quente o qual libera Benzeno, que causa câncer (leva-se um tempo para dar-se conta do odor do plástico quente no carro). Por isto é a importância de manter os vidros abertos uns minutos.\n\n""Por favor não ligar o ar condicionado ou simplemente o ar, imediatamente ao se entrar no carro. \nPrimeiramente deve-se abrir as janelas e depois de um momento, ligar o ar e manter as janelas abertas uns 2 (dois) minutos.""\n\nAlém de causar câncer, o Benzeno envenena os ossos, causa anemia e reduz as células brancas do sangue. \n\nUma exposição prolongada pode causar Leucemia, incrementando o risco de câncer. \nTambém pode causar um aborto. O nível apropriado de Benzeno em lugares fechados é de 50 mg/929 cm2. \n\nAssim amigos, por favor, antes de entrar no carro, abrir as janelas e a porta para assim dar tempo a que o ar interior saia e disperse esta toxina mortal. \n\n""Quando alguém recebe uma informação valiosa e se beneficia dela, tem obrigação moral de partilhar com todos"".', 'What a lot of information!! Pass it on!!\n\nA car parked in the shade for a day with the windows closed can contain 400-800 mg. of Benzene. If you are in the sun at a temperature above 16º C., the Benzene level will rise to 2000-4000 mg, 40 times the acceptable level...\n\nA person who gets into a car with the windows closed will inevitably inhale excessive amounts of this toxin in rapid succession.\n\nBenzene is a toxin that affects the kidney and liver. And what\'s worse, it is extremely difficult for the body to expel this toxic substance.\n\nAir conditioning or simple car air\n\nThe driver\'s manual indicates that before turning on the air conditioning, you must first open the windows and leave them like that for a period of two minutes, but they do not specify ""why"", they only let it be understood that it is for their ""better operation "".\n\nHere comes the medical reason:\n\nAccording to a study carried out, the cooling air before it gets cold, sends all the air from the hot plastic which releases Benzene, which causes cancer (it takes a while to realize the odor of the hot plastic in the car). That\'s why it\'s important to keep the windows open for a few minutes.\n\n""Please do not turn on the air conditioning or simply the air, immediately upon entering the car.\nFirst you must open the windows and after a moment, turn on the air and keep the windows open for 2 (two) minutes.""\n\nIn addition to causing cancer, Benzene poisons bones, causes anemia, and reduces white blood cells.\n\nProlonged exposure can cause leukemia, increasing the risk of cancer.\nIt can also cause a miscarriage. The appropriate level of Benzene indoors is 50 mg/929 cm2.\n\nSo friends, please, before getting in the car, open the windows and the door to allow time for the interior air to come out and disperse this deadly toxin.\n\n""When someone receives valuable information and benefits from it, they have a moral obligation to share it with everyone.""', [('por', 1.0)])"
27307,"[(1656936609.0, 'fb')]","[('Loveworld\nRev. Chris Oyakhilome DSC. DD.\nPresident, Loveworld Inc.', 'Loveworld\nRev. Chris Oyakhilome DSC. DD.\nPresident, Loveworld Inc.', [('eng', 1.0)])]",['False information'],"(""📥 The human DNA is his identity on the Earth.\n\n📥 The vaccine is a gene therapy which is capable of opening the DNA up to be editable.\nThese are the species of human beings that the Bible describe as those whose names are not found in the book of Life.\n\n📥 It's so because their identities are altered and not recognisable anymore.\n\nClick here to participate 👇\n\nCeTunes  \nwww.cetunes.org\n\ncLoveworld \nhttp://cloveworld.org\n\nLoveworld Radio \nhttp://loveworldradio.fm\n\nFor prayer and counselling, call us on:\n+23418883434, +2348023324188\nor SMS only to +2348036923133\n\n#LTMnetworks \n#LoveworldRadionetworks"", ""📥 The human DNA is his identity on the Earth.\n\n📥 The vaccine is a gene therapy which is capable of opening the DNA up to be editable.\nThese are the species of human beings that the Bible describe as those whose names are not found in the book of Life.\n\n📥 It's so because their identities are altered and not recognisable anymore.\n\nClick here to participate 👇\n\nCeTunes  \nwww.cetunes.org\n\ncLoveworld \nhttp://cloveworld.org\n\nLoveworld Radio \nhttp://loveworldradio.fm\n\nFor prayer and counselling, call us on:\n+23418883434, +2348023324188\nor SMS only to +2348036923133\n\n#LTMnetworks \n#LoveworldRadionetworks"", [('eng', 1.0)])"
