post_id,instances,ocr,verdicts,text
7705,"[(1555947912.0, 'ig')]",[],['Partly False'],"('Comentário do jornalista Alexandre Garcia: Já sobrevivi a 08 eleições presidenciais no Brasil antes de nosso atual presidente Bolsonaro. Em toda a minha vida, nunca vi ou ouvi falar de um presidente sendo examinado sobre cada palavra que ele fala, humilhado pela mídia até a desgraça, caluniado, ridicularizado, insultado, ameaçado de morte.\nEstou verdadeiramente envergonhado da mídia do meu país. Tenho vergonha dos insuportáveis inimigos de Bolsonaro, que não têm moral, ética ou valores, e da irresponsabilidade dos repórteres que acham que têm o direito de opinar pessoalmente apenas para influenciar suas audiências em uma direção negativa, mesmo se não houver qualquer verdade em sua mensagem. \nTodos os outros presidentes foram eleitos e fizeram o juramento de posse, eles foram autorizados a tentar servir este país sem um constante escrutínio negativo de nossas fontes de notícias. SEMPRE PRESSIONADO enquanto as fontes de notícias buscam apenas resultados negativos a seu respeito. Isso não servirá ao povo de nosso país, nem criará brasileiros informados. BASTA!! CHEGA!! ACABOU!! O POVO DE BEM ACORDOU!\nNão canso de repetir,se você está num avião e não gosta do piloto, você não torce pra ele cair, torce? ENTÃO FAÇA-ME O FAVOR!!! Todos que entraram tiveram paz e tempo para trabalhar. Vamos nos unir pelo bem do nosso Brasil. Chega disso! Vamos torcer para que tudo dê certo. De coisas erradas, já estamos vindo desde tempos atrás. Você pode não gostar do presidente, mas torcer contra sua pátria, contra seu povo e contra você mesmo é muita canalhice.\nPor favor, saiba que esta é a minha opinião e não está aberta para debate. Se você não concorda, é sua prerrogativa, mas eu não vou responder a nenhum dos comentários. (Jornalista ALEXANDRE GARCIA) #alexandregarcia #jornalista #Bolsonaro2022\n#repost @bolsolet', ""Comment by journalist Alexandre Garcia: I have survived 08 presidential elections in Brazil before our current president Bolsonaro. In all my life, I have never seen or heard of a president being scrutinized on every word he speaks, humiliated by the media to disgrace, slandered, ridiculed, insulted, threatened with death.\nI am truly ashamed of my country's media. I am ashamed of Bolsonaro's insufferable enemies, who have no morals, ethics or values, and the irresponsibility of reporters who think they have the right to have a personal opinion just to influence their audiences in a negative direction, even if there is no truth in their message. .\nAll the other presidents were elected and sworn in, they were allowed to try to serve this country without constant negative scrutiny from our news sources. ALWAYS PRESSED while news sources seek only negative results about you. This will not serve the people of our country, nor will it create informed Brazilians. ENOUGH!! HE ARRIVES!! ENDED!! THE GOOD PEOPLE WAKE UP!\nI don't get tired of saying it again, if you're on a plane and you don't like the pilot, you don't hope he crashes, do you? THEN DO ME A FAVOR!!! Everyone who entered had peace and time to work. Let's unite for the good of our Brazil. Enough of that! Let's hope that everything works out. From wrong things, we've been coming since ages ago. You may not like the president, but cheering against your country, against your people and against yourself is a lot of scoundrels.\nPlease know that this is my opinion and not open for debate. If you don't agree, that's your prerogative, but I won't respond to any of the comments. (Journalist ALEXANDRE GARCIA) #alexandregarcia #journalist #Bolsonaro2022\n#repost @bolsolet"", [('por', 1.0)])"
7148,"[(1644288514.0, 'fb')]",[],['False information'],"('CHAMTRAIL SUDAH DISEBAR ?\n\nWASPADA & BERSIAPLAH WARGA KOTA BANDUNG, MINGGU DEPAN AKAN DI MULAI LAGI BANYAK ORANG SAKIT & MENINGGAL KRN DI COVID KAN OLEH SENJATA BIOLOGI YANG SUDAH DI TEBAR MELALUI UDARA\n\nSUDAH ADA PERINGATAN KAN AKAN ADA PERUBAHAN CUACA SEBELUMNYA...?!\n\nFAHAM KHAAANNN !!\n\n😡👊👊', ""ARE THE CHAMTRAILS DELIVERED?\n\nBE AWARE & BE PREPARED CITIZENS OF BANDUNG CITY, NEXT WEEK WILL BE STARTED AGAIN MANY PEOPLE ARE SICK & DIE ABOUT COVID BY BIOLOGICAL WEAPONS THAT HAVE BEEN SPREADED THROUGH THE AIR\n\nTHERE'S ALREADY A WARNING THERE WILL BE A CHANGES IN THE WEATHER BEFORE...?!\n\nUNDERSTAND KHAANNN!!\n\n️"", [('msa', 1.0)])"
13125,"[(None, 'fb')]","[('¿Sabías que el 43,5% de los\nbeneficiarios de Planes\nSociales son extranjeros? Por\neso, queremos la deportación de\nlos piqueteros/planeros extranjeros\nPALO\nCompartí, si querés su deportación', 'Did you know that 43.5% of\nplan beneficiaries\nSocial are foreigners? By\nthat, we want the deportation of\nthe foreign piqueteros/planeros\nSTICK\nI shared, if you want his deportation', [('spa', 0.981766402721405)])]",[],"('LO QUE NOS DEJO EL PERONISMO 3 MILLONES DE EXTRANJEROS VIVIENDO DEL ANSES DE LOS JUBILADOS.-', 'WHAT PERONISM LEFT US 3 MILLION FOREIGNERS LIVING ON THE ANSES OF RETIRED.-', [('spa', 1.0)])"
5139,"[(1570294034.0, 'fb')]",[],['False information'],"('ACHTUNG - Johns Hopkins University bestätigt: Impfverweigerer können mittels PCR-Test geimpft werden!\n\n„Inspiriert von einem parasitären Wurm, der seine scharfen Zähne in den Darm seines Wirts gräbt, haben Johns Hopkins-Forscher winzige, sternförmige Mikrogeräte entwickelt, die sich an der Darmschleimhaut festsetzen und Medikamente in den Körper abgeben können.“\n\nTELEGRAM ZENSIERT NICHT - HIER ABONNIEREN:\n👉 https://t.me/LegitimNews', 'ATTENTION - Johns Hopkins University confirms: People who refuse to vaccinate can be vaccinated using a PCR test!\n\n""Inspired by a parasitic worm that digs its sharp teeth into its host\'s gut, Johns Hopkins researchers have developed tiny, star-shaped micro-devices that can attach to the gut lining and deliver drugs into the body.""\n\nTELEGRAM DOES NOT CENSORE - SUBSCRIBE HERE:\n👉 https://t.me/LegitimNews', [('deu', 1.0)])"
2893,"[(1565748202.0, 'fb')]","[('Este es Guillerme Montenegro.\nCandidato a intendente de Juntos Para el Cambio en General Pueyrredon.', 'This is Guillerme Montenegro.\nCandidate for mayor of Together for Change in General Pueyrredon.', [('spa', 0.7178611159324646), ('por', 0.2821388840675354)])]",['False information'],"('""Los negros eligieron. Les gusta cagar en un balde. Ahora Macri tiene que tratar de dejar todo lo peor posible, que esto explote"". Así habla el diputado del PRO y candidato a intendente de Mar del Plata, Guillermo Montenegro. Este audio resume la ""filosofía"" del macrismo. \nPero el amor le gana al odio siempre.✌️🇦🇷', '""The blacks chose. They like to shit in a bucket. Now Macri has to try to leave everything as bad as possible, let this explode."" This is how the PRO deputy and candidate for mayor of Mar del Plata, Guillermo Montenegro, speaks. This audio summarizes the ""philosophy"" of macrismo.\nBut love beats hate always.✌️🇦🇷', [('spa', 1.0)])"
18177,"[(1615741439.0, 'fb')]",[],['False information'],"('See how they built a bush runway and move gold out of Zamfara. \nSai Baba!!!', 'See how they built a bush runway and move gold out of Zamfara. \nSai Baba!!!', [('eng', 1.0)])"
17047,"[(1637394226.0, 'fb')]","[('Bitte\nU\nlasst\n14:34\n14:39\nWEBUT\neuch\nnicht\nimpfen', 'Please\nu\nleaves\n14:34\n14:39\nWEBUT\nyou\nNot\nvaccinate', [('deu', 0.5720147490501404), ('jv', 0.04721942916512489)])]",['Altered photo'],"('Prosím nedávejte se očkovat .', 'Please do not get vaccinated.', [('ces', 1.0)])"
27202,"[(1610270818.0, 'fb')]","[('민주당 전원 가택연금....통신차단\n게엄령 발동', 'All Democrats under house arrest....communication cut off\nInvoke martial law', [('kor', 1.0)])]",['False information'],"('💟https://youtu.be/2jofnZNO_-M\n\n💟https://m.youtube.com/watch?v=X20-OY1xGJw&feature=youtu.be', '💟https://youtu.be/2jofnZNO_-M\n\n💟https://m.youtube.com/watch?v=X20-OY1xGJw&feature=youtu.be', [('und', 1.0)])"
17399,"[(1605354801.0, 'fb')]","[('tropis\nCEREMONIE DE PRESTATION DE SERMENT\nDES JUGES DE LA COUR CONSTITUTIONNELLE', 'tropis\nOATH CEREMONY\nCONSTITUTIONAL COURT JUDGES', [('fra', 0.9608622193336487), ('msa', 0.03913777694106102)])]",['False information'],"(""RDC: FRANCE/ DÉCLARATION DU MINISTRE FRANCE DES AFFAIRES ÉTRANGÈRES PAR RAPPORT À LA CRISE POLITIQUE DE LA RDC\n\nLa France ne sera plus le bouclier d'un Président étiquette. Jean Ives le Drian, ministre France des affaires étrangères déclare: la RDC va mal c'est une évidence, à défaut d' être illégitime, nous constatons que le Président Félix TSHISEKEDI ne respecte pas ses engagements pris avec la FRANCE, ainsi que les intérêts Européennes. Désormais la politique du Congo et son avenir appartient aux Congolais et il est évident que le Président Félix TSHISEKEDI ne finira pas son mandat."", ""DRC: FRANCE/ DECLARATION BY THE FRANCE MINISTER OF FOREIGN AFFAIRS ON THE POLITICAL CRISIS IN THE DRC\n\nFrance will no longer be the shield of a label President. Jean Ives le Drian, France's Minister of Foreign Affairs declares: the DRC is in bad shape, it is obvious, if not illegitimate, we note that President Félix TSHISEKEDI does not respect his commitments made with FRANCE, as well as the interests Europeans. From now on the policy of Congo and its future belongs to the Congolese and it is obvious that President Félix TSHISEKEDI will not finish his mandate."", [('fra', 1.0)])"
12197,"[(1578157627.0, 'fb')]","[('S130017\nCGL COLOCCOLECCCC', 'S130017\nCGL COLOCCOLECCCC', [('eng', 1.0)])]",['Partly false information.'],"('Iran sudah mulai menggelar armada militer darat, laut, dan udara, mengarahkan moncong arsenal rudal-rudalnya.\n\nRusia dan China bingung berkali-kali sibuk mencoba melobi Iran supaya menahan diri, namun tidak di gubris.\n\nHanya tersisa waktu 3 hari setelah masa berkabung.\n\nDunia akan segera tahu, berapa harga darah Qasem Soleimani.', ""Iran has already begun deploying a land, sea and air military fleet, aiming the muzzle of its missile arsenal.\n\nRussia and China have been confused and have been busy trying to lobby Iran for restraint, but they have been ignored.\n\nOnly 3 days left after the mourning period.\n\nThe world will soon know how much Qasem Soleimani's blood cost."", [('msa', 1.0)])"
18781,"[(None, 'fb')]",[],[],"('Suposto míssel causador da explosão em Beirute. Que deixou mortos e centenas de feridos.', 'Missile that caused the explosion in Beirut. Which left dead and hundreds injured.', [('por', 1.0)])"
18412,"[(1612763015.0, 'fb')]",[],[],"('Si los asambleístas de LISTA 1 tienen más del 40% y si el voto fue EN PLANCHA, por qué ARAÚZ tiene solo 31%?\nAlgo no cuadra. 🤔', ""If the assembly members of LISTA 1 have more than 40% and if the vote was IN PLAIN, why does ARAÚZ have only 31%?\nSomething doesn't add up. 🤔"", [('spa', 1.0)])"
20806,"[(1617750621.0, 'ig')]","[('FOLHA\nMonica Bengamo\nO PT entrou com uma liminar,\npedindo a anulação do Projeto\ndo Bolsonaro com Israel para\nacabar com a seca no\nNordeste, ""a seca no Nordeste\né cultural, quase um patrimônio,\ne não deve ser destruída"", disse\nGleisi Hoffmann.\nP', 'LEAF\nMonica Bengamo\nThe PT filed an injunction,\nasking for the cancellation of the project\nof Bolsonaro with Israel to\nend the drought in\nNortheast, ""the drought in the Northeast\nis cultural, almost a heritage,\nand must not be destroyed,"" said\nGleisi Hoffmann.\nP', [('por', 0.8505398035049438), ('cat', 0.08010304719209671), ('ita', 0.06461062282323837)])]",['False'],"('Você nordestino(a) que sofreu a vida toda sem água , olhe até onde vai o nojo dessa esquerda.\n.\nVia @jbbalianca38', 'You northeastern person who suffered all his life without water, look at where the disgust on this left goes.\n.\nVia @jbbalianca38', [('por', 1.0)])"
9652,"[(1653325087.0, 'fb')]","[('19:12\n7886 de 7919\n↑\nDolquine 200 mg\ncomprimidos recubiertos\nHidroxicloroquina, sulfato\n700680.0\nPor si acaso alguien tiene el efecto adverso\nde la Viruela del mono, es la vacuna covid.\nY sólo en ese tema se puede ingerir\nHidroxicloroquina.\nevolution Mov\n21.05.22 a las 20:07\n30 comprimidos recubierto\nHace décadas que EXISTE LA CURA DE LA\nVIRUELA DEL MONO, POR LO QUE NO SE\nNECESITA NINGUNA VACUNA.\nO\nLes recuerdo que la HIDROXICLOROQUINA no\nsólo cura el coronavirus, sino que cura todo\ntipo de virus, incluido el virus de la Viruela del\nMono, pues INHIBE LA REPRODUCCIÓN DE\nTODOS LOS VIRUS, BACTERIAS Y PARÁSITOS', ""19:12\n7886 of 7919\n↑\nDolquine 200mg\ncoated tablets\nHydroxychloroquine Sulfate\n700680.0\nJust in case someone has the adverse effect\nof Monkeypox, is the covid vaccine.\nAnd only on that topic can you ingest\nHydroxychloroquine.\nevolution Mov\n05.21.22 at 20:07\n30 coated tablets\nTHERE HAS BEEN A CURE FOR DECADES\nMONKEYPOX, SO I DON'T KNOW\nYOU NEED NO VACCINE.\nEITHER\nI remind you that HYDROXYCHLOROQUINE does not\nnot only cure the coronavirus, but cure everything\ntype of virus, including Smallpox virus\nMono, because it INHIBITS THE REPRODUCTION OF\nALL VIRUSES, BACTERIA AND PARASITES"", [('spa', 0.8871141672134399), ('eng', 0.04926225543022156), ('ron', 0.035856157541275024)])]",['False information'],"('En honor y sin perjuicio.\nReservados todos los derechos\nUCC 1-308\nNiego consentimiento a que alguien o algo censure, esconda total o parcialmente la visibilidad de mis publicaciones y/o perfil y/o cuenta; sabiendo que cualquier acción que realicen conlleva además el código UCC 1-301. \nSe encuentran notificados. La Ley no admite ignorancia\n(BJDLN) Bajo Jurisdicción de Ley Natural-OPPT', 'In honor and without prejudice.\nAll rights reserved\nUCC 1-308\nI deny consent for someone or something to censor, totally or partially hide the visibility of my publications and/or profile and/or account; knowing that any action they carry out also carries the UCC code 1-301.\nThey are notified. The Law does not admit ignorance\n(BJDLN) Under Natural Law Jurisdiction-OPPT', [('spa', 1.0)])"
7449,"[(1630278645.0, 'fb')]","[('Afrique un\npeuple et une\nhistoire', 'africa one\npeople and a\nstory', [('fra', 1.0)])]",[],"(""Ce que l'Occident et L'IMPÉRIALISME religieux n'oseront jamais vous dire 👇👇\n\nLa poire de l'angoisse!\n\nCet appareil a été utilisé par les Esclavagistes Européens, sur les esclaves Noirs dans les années 1800. La poire, comme on l'appelait, était insérée dans le rectum des esclaves mâles s'ils refusaient le sexe avec leur maître.\n\nUne fois insérée, la clé serait tournée jusqu'à ce que la poire soit complètement ouverte et causait des dommages importants et même la mort en guise de punition.\n\nEn ce qui concerne les femmes esclaves, si elles refusaient le sexe avec leur maître, la poire était insérée dans leur orifice sexuelle (provoquant une hémorragie massive et une infertilité).\n\nPour les esclaves accusés de mensonge, la poire était placée dans la bouche et la clé était tournée jusqu'à ce que leur mâchoire soit cassée !\n\nSur Internet, il n'existe presque pas d'écrits concernant les tortures de l'esclavage.\nVeuillez donc partagez tout post que vous trouvez sur l'esclavage pour informer nos frères maintenus en ignorance.\n\nNous devons apprendre, connaitre et défendre notre vraie histoire sinon le bourreau se fera toujours passer pour la victime et s'attribuera les éloges du chasseur.\n\nC'est la méconnaissance de notre histoire qui explique notre présent et déterminera notre future.."", 'What the West and religious IMPERIALISM will never dare to tell you 👇👇\n\nThe pear of anguish!\n\nThis device was used by European slavers on black slaves in the 1800s. The pear, as it was called, was inserted into the rectum of male slaves if they refused sex with their master.\n\nOnce inserted, the key would be turned until the pear was fully opened and caused significant damage and even death as punishment.\n\nAs for female slaves, if they refused sex with their master, the pear was inserted into their sexual orifice (causing massive bleeding and infertility).\n\nFor slaves accused of lying, the pear was placed in their mouths and the key was turned until their jaws were broken!\n\nOn the Internet, there are almost no writings about the tortures of slavery.\nSo please share any posts you find on slavery to inform our brothers kept in the dark.\n\nWe must learn, know and defend our true story otherwise the executioner will always pose as the victim and claim the praise of the hunter.\n\nIt is the ignorance of our history that explains our present and will determine our future.', [('fra', 1.0)])"
6971,"[(1610925388.0, 'fb')]",[],['Missing context.'],"('Brigitte Macron, qui a eu la COVID19, se montre d’ailleurs exemplaire en allant voir juste avant son interview sur TF1 des enfants malades le tout sans masque et sans aucune distanciation sociale. On applaudit 👏', 'Brigitte Macron, who had COVID19, is also exemplary by going to see sick children just before her interview on TF1, all without a mask and without any social distancing. We applaud 👏', [('fra', 1.0)])"
27377,"[(1657644172.0, 'fb')]","[('Hospital en Maracaibo\n27 ismaelg_oficial', 'Hospital in Maracaibo\n27 ismaelg_official', [('spa', 0.5510186553001404)])]",['Partly false information'],"('🔴 Así, en medio del horrorífico hacinamiento, transcurre la sala “UCI” COVID-19 del Hospital de Maracaibo. Unos sentados esperando su suerte, otros en camillas o el suelo. Al fondo la mortecina sinfonía de monitores y ahogadas toses. Mientras tanto aquí añoran una probada de ese infierno.', '🔴 Thus, in the midst of horrific overcrowding, the ""ICU"" COVID-19 room of the Maracaibo Hospital passes. Some sitting waiting for their fate, others on stretchers or the ground. In the background the deadly symphony of monitors and muffled coughs. Meanwhile here they yearn for a taste of that hell.', [('spa', 1.0)])"
3906,"[(1658918472.0, 'fb')]",[],['False information'],"('#عاااااجل الفنان ميلاد يوسف يتعرض للضرب اثر بل هي من مشهد تمثيلي\n في منطقه المزة الدوله في دمشق 😱💔\n#تابعونا #شآم_الآن #التفاصيل #مشاركة_منشور', '#Urgent, the artist Milad Youssef is being beaten up, but rather from an acting scene\n In the Mazzeh Al-Dawla area in Damascus 😱💔\n#Follow us #Sham_alan #Details #Share_post', [('ara', 1.0)])"
11819,"[(1648933666.0, 'fb')]","[('18\nRichtung Summerau.Prag\nWICHTIGE MITTEILUNG\nIhre Sicherheit ist\nuns wichtig.\nACHTUNG!\nAufgrund gehäufter Übergriffe am Bahn-\nhofsgelände, können wir Ihre Sicherheit\nbis auf weiteres nicht mehr gewährleisten.\nWir bitten daher insbesondere Frauen:\nDas Bahnhofsgelände nach Möglichkeit\nnur in Begleitung zu betreten.\nNach Möglichkeit freizügige Kleidung zu\nvermeiden und Kopfbedeckung zu tragen.\n• 1m Sicherheitsabstand zu verdächtigen\nPersonen, insbesondere Gruppen junger\nMänner, zu halten.\nPassen Sie auf sich auf.', '18\nDirection Summerau.Prague\nIMPORTANT MESSAGE\nyour security is\nimportant to us.\nATTENTION!\nDue to frequent attacks on the railway\ncourtyard area, we can ensure your safety\nno longer guaranteed until further notice.\nWe therefore ask women in particular:\nThe station area if possible\nonly to enter accompanied.\nIf possible, revealing clothing\navoid and wear a hat.\n• 1m safety distance to suspects\npeople, especially groups of young people\nmen to hold.\nTake care of yourself.', [('deu', 0.9986850023269653)])]",['Missing context'],"('Ich habe dies für ein Fake gehalten , aber laut Standard ist dieser Skandal tatsächlich echt. \n\nDie vom Steuerzahler mit jährlich 9 Milliarden Euro gesponserte ÖBB schafft es im Jahr 2022 offenbar nicht einmal die Sicherheit unserer Frauen , Mütter und Töchter zu garantieren , wenn diese öffentliche Verkehrsmittel benutzen !! \n\nEs ist völlig klar , dass unsere weibliche Bevölkerung nicht von dummen autochtonen Pubertierenden im Overkill der Hormone belästigt werden .\nUnd es ist völlig klar , dass dieser skandalöse Zustand wieder einmal der wahnwitzig/heuchlerischen Hypertoleranz der linksgrünwoken Blase zu verdanken ist , die jegliche negative Wirkung der unkontrollierten Zuwanderung aus inkompatiblen Kulturkreisen glatt leugnet .\n\nLetztendlich ist es auch ein Skandal der Sonderklasse , dass unsere Exekutive zwar mit Sondereinheiten Maskensünder und Ungeimpfte jagen  , aber die Sicherheit unserer Gesellschaft nicht aufrecht erhalten kann .\n\nInsgesamt bietet sich wie immer dasselbe Bild - \nUnser gesamtes System ist verfault , verrottet und vollkommen unfähig , die grundlegenden Aufgaben zu erfüllen. \n\nEs reicht - wir brauchen den Great Reset .\nUNSEREN Great Reset .\nGM', ""I thought this was fake, but according to Standard, this scandal is actually real.\n\nÖBB, which is sponsored by taxpayers with 9 billion euros a year, apparently won't even be able to guarantee the safety of our women, mothers and daughters when they use public transport in 2022!!\n\nIt is perfectly clear that our female population is not being bothered by stupid autochthonous adolescents in the overkill of hormones.\nAnd it is perfectly clear that this scandalous state of affairs is once again due to the insane/hypocritical hypertolerance of the left-green clouded bubble, which flatly denies any negative effects of uncontrolled immigration from incompatible cultures.\n\nUltimately, it is also a scandal of a special class that our executive branch is hunting mask sinners and those who have not been vaccinated with special units, but cannot maintain the safety of our society.\n\nOverall, the picture is the same as always -\nOur entire system is rotten, rotten and utterly unable to perform its basic tasks.\n\nEnough - we need the Great Reset.\nOUR Great Reset.\nGM"", [('deu', 1.0)])"
