fact_check_id,claim,instances,title
141254,"('Video muestra piloto ucraniano escapando de ataque ruso', 'Video shows Ukrainian pilot escaping Russian attack', [('spa', 1.0)])","[(1646931360.0, 'https://factual.afp.com/doc.afp.com.324V7AB#dd0bb9b41359f1a37e647a76e3f08a89')]","('Video de un avión que esquiva disparos pertenece a un videojuego, no a un ataque en Ucrania', 'Video of a plane dodging gunfire belongs to a video game, not an attack in Ukraine', [('spa', 1.0)])"
41022,"('Covid-19 deaths mostly in vaccinated', 'Covid-19 deaths mostly in vaccinated', [('eng', 1.0)])","[(1651812360.0, 'https://factcheck.afp.com/doc.afp.com.328W9C3#5a444c39ef94f715c962e9a2d736f54b')]","('Social media posts mislead about Covid death rates in Australian state', 'Social media posts mislead about Covid death rates in Australian state', [('eng', 1.0)])"
141831,"('Video of White Island’s volcanic eruption in New Zealand', 'Video of White Island’s volcanic eruption in New Zealand', [('eng', 1.0)])","[(1576749540.0, 'https://factcheck.afp.com/simulation-video-undersea-volcanic-eruption#33b54c0f7526f842e292d1916a5ec79b')]","('This is a simulation video of an undersea volcanic eruption', 'This is a simulation video of an undersea volcanic eruption', [('eng', 1.0)])"
75853,"('Joe Biden’s tax proposal will take a 40 percent cut of profits from Americans who sell their home', 'Joe Biden’s tax proposal will take a 40 percent cut of profits from Americans who sell their home', [('eng', 1.0)])","[(1603321200.0, 'https://factcheck.afp.com/bidens-40-tax-rate-home-sales-only-applies-1-million-annual-earners#a29a33315df2b17d4e9be3aaec7bf969')]","('Biden’s 40% tax rate on home sales only applies to $1 million annual earners', 'Biden’s 40% tax rate on home sales only applies to $1 million annual earners', [('eng', 1.0)])"
54745,"('Estudo de Oxford que mortes por covid-19 poderiam ter sido evitadas', 'Oxford study that deaths from covid-19 could have been avoided', [('por', 1.0)])","[(1626474180.0, 'https://checamos.afp.com/http%253A%252F%252Fdoc.afp.com%252F9F86HD-1#95c765f59f80483399b6919738488644')]","('Estudo da “Universidade de Oxford” sobre uso de ivermectina para covid-19 não é definitivo', '“Oxford University” study on the use of ivermectin for covid-19 is not definitive', [('por', 1.0)])"
146915,"('Volcán Sangay, Provincia de Morona Santiago, Ecuador. Hoy jueves diciembre 12/2019', 'Sangay Volcano, Morona Santiago Province, Ecuador. Today Thursday December 12/2', [('spa', 1.0)])","[(1576585800.0, 'https://factual.afp.com/las-fotos-muestran-el-volcan-tungurahua-en-ecuador-en-erupcion-en-2010-y-2016#05f021c36342236b42053f14e9460b6b')]","('Las fotos muestran el volcán Tungurahua en Ecuador, en erupción en 2010 y 2016', 'The photos show the Tungurahua volcano in Ecuador, erupting in 2010 and 2016', [('spa', 1.0)])"
81697,"('Lakivaliokunnan jäsenet hyväksyvät eläimiin sekaantumisen', 'Members of the Law Committee approve of interfering with animals', [('fin', 1.0)])","[(1656950400.0, 'https://faktantarkistus.afp.com/doc.afp.com.32DR6UQ#7e653ea4749dfc1c9cbacc4205771329')]","('Verkossa leviää harhaanjohtavia väitteitä lakivaliokunnan päätöksestä hylätä lakialoite eläimiin sekaantumisen kriminalisoinnista', ""Misleading claims are spreading online about the Legal Committee's decision to reject the legislative initiative on the criminalization of interference with animals"", [('fin', 1.0)])"
103351,"(""Photo of late India's rights activist Stan Swamy"", ""Photo of late India's rights activist Stan Swamy"", [('eng', 1.0)])","[(1626243660.0, 'https://factcheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9EV7YH-1#72ac4c7372b939046130bbeadfeeac82')]","('This photo does not show late Indian activist Stan Swamy before he died -- it shows another prisoner', 'This photo does not show late Indian activist Stan Swamy before he died -- it shows another prisoner', [('eng', 1.0)])"
105649,"('Photos show Ukranian children armed and ready to face Russian attacks', 'Photos show Ukranian children armed and ready to face Russian attacks', [('eng', 1.0)])","[(1646217960.0, 'https://factcheck.afp.com/doc.afp.com.324788T#aa41d2fcf86f64a4531140dfb1ad6c8a')]","('The photos show scenes from a youth paramilitary camp near Kyiv in 2015 and 2017', 'The photos show scenes from a youth paramilitary camp near Kyiv in 2015 and 2017', [('eng', 1.0)])"
148871,"('Warm coconut water kills cancer cells', 'Warm coconut water kills cancer cells', [('eng', 1.0)])","[(1655376660.0, 'https://factcheck.afp.com/doc.afp.com.32CF6NV#531efd81feecc9940810ffa432f64529')]","('Fake hospital advice falsely claims coconut water cures cancer', 'Fake hospital advice falsely claims coconut water cures cancer', [('eng', 1.0)])"
103197,"('Photo of a January 2022 bomb attack in Yangon', 'Photo of a January 2022 bomb attack in Yangon', [('eng', 1.0)])","[(1644547860.0, 'https://factcheck.afp.com/doc.afp.com.9XL383#372995ef90dbd010a3c154d1231ca15c')]","(""Old photo of Myanmar protest shared with false claim about anti-junta 'bomb attack' in 2022"", ""Old photo of Myanmar protest shared with false claim about anti-junta 'bomb attack' in 2022"", [('eng', 1.0)])"
91747,"(""N'Golo Kanté a fait des travaux agricoles en Afrique avant d'être footballeur"", ""N'Golo Kanté did agricultural work in Africa before becoming a footballer"", [('fra', 1.0)])","[(1630694760.0, 'https://factuel.afp.com/http%253A%252F%252Fdoc.afp.com%252F9M477W-1#c6abd3c6e61d87cf6fc5b987bb08da3c')]","(""Attention, ce photomontage ne montre pas le footballeur N'Golo Kanté avant sa carrière professionnelle"", ""Attention, this photomontage does not show the footballer N'Golo Kanté before his professional career"", [('fra', 1.0)])"
47598,"('Dos aviones fumigan una playa', 'Two planes spray a beach', [('spa', 1.0)])","[(1599063540.0, 'https://factual.afp.com/los-aviones-vigilaban-una-playa-en-mexico-en-2019-no-fumigaban-durante-la-pandemia-de-coronavirus#96481243b8523d892b9d12ad424013b0')]","('Los aviones vigilaban una playa en México en 2019, no fumigaban durante la pandemia de coronavirus', 'Planes patrolled a beach in Mexico in 2019, did not spray during the coronavirus pandemic', [('spa', 1.0)])"
60137,"('Fotos mostram lideranças do PSOL sendo presas por compra de votos em Marambaia, Belém', 'Photos show PSOL leaders being arrested for buying votes in Marambaia, Belém', [('por', 1.0)])","[(1606687500.0, 'https://checamos.afp.com/homens-detidos-em-fotos-nao-sao-lideres-do-psol-que-tentavam-comprar-votos-em-belem#ce5a759886b6ed1afacf3034b9e0b4a5')]","('Homens detidos em fotos não são líderes do PSOL que tentavam comprar votos em Belém', 'Men arrested in photos are not PSOL leaders trying to buy votes in Belém', [('por', 1.0)])"
122983,"('Szczepionki niszczą układ odpornościowy zaszczepionych', 'Vaccines destroy the immune system of the vaccinated', [('pol', 1.0)])","[(1643307480.0, 'https://sprawdzam.afp.com/doc.afp.com.9XA6LV#ce0527c1e221a6a19ea06f16c9aadc9b')]","('Brytyjska Agencja Bezpieczeństwa i Zdrowia nie przyznała, że szczepionki niszczą układ odpornościowy', 'The UK Safety and Health Agency has not admitted that vaccines destroy the immune system', [('pol', 1.0)])"
176248,"('هذا الفيديو يصوّر نقل طائرة سعودية أصابتها نيران الحوثيين', 'This video depicts the transfer of a Saudi plane that was hit by Houthi fire', [('ara', 1.0)])","[(1563963120.0, 'https://factuel.afp.com/ar/SAUDI%20PLANE%207%20-%2019#f040e14c692920f40583a7f2ed5d4439')]","('هذا الفيديو لا يصوّر نقل طائرة سعودية أصابتها نيران الحوثيين', 'This video does not depict the transportation of a Saudi plane that was hit by Houthi fire', [('ara', 1.0)])"
81332,"('La réelle autrice de ""Matrix"" et ""Terminator"" est la scénariste Sophia Stewart', ""The real author of 'The Matrix' and 'Terminator' is screenwriter Sophia Stewart"", [('fra', 1.0)])","[(1654183680.0, 'https://factuel.afp.com/doc.afp.com.32B34VV#e89a4809e3b5630f22a04c574c22cf3e')]","('Les sagas ""Matrix"" et ""Terminator"" plagiées de l\'œuvre d\'une scénariste afro-américaine? C\'est faux, selon la justice', 'The ""Matrix"" and ""Terminator"" sagas plagiarized from the work of an African-American screenwriter? It\'s wrong, according to justice', [('fra', 1.0)])"
140693,"('Video TNI ""berangkat ke Palestina"" di tahun 2021', 'TNI video ""departing for Palestine"" in 2021', [('msa', 1.0)])","[(1621857180.0, 'https://periksafakta.afp.com/video-ini-menunjukkan-tni-yang-tiba-di-tanah-air-setelah-misi-perdamaian-di-lebanon-di-tahun-2021#bd056f5e76c4617e117b09d1286da876')]","('Video ini menunjukkan TNI yang tiba di tanah air setelah misi perdamaian di Lebanon di tahun 2021', 'This video shows the TNI arriving in the country after the peace mission in Lebanon in 2021', [('msa', 1.0)])"
145064,"('Video ukazuje, ako Fínsko presúva tanky k východnej hranici s Ruskom', 'The video shows Finland moving tanks to the eastern border with Russia', [('slk', 1.0)])","[(1653070560.0, 'https://fakty.afp.com/doc.afp.com.32AK94B#447b7bad1251613c6b033abe8e984db9')]","('Tieto tanky smerujú na vojenské cvičenie na západe Fínska, nie k fínskej hranici s Ruskom', 'These tanks are headed for a military exercise in western Finland, not the Finnish border with Russia', [('slk', 1.0)])"
104164,"('Photo shows beach in Manila Bay after government cleanup project', 'Photo shows beach in Manila Bay after government cleanup project', [('eng', 1.0)])","[(1600685880.0, 'https://factcheck.afp.com/photo-shows-beach-france-not-philippines#6589e81f35fbb61f2203b35c6425b6fa')]","('This photo shows a beach in France, not the Philippines', 'This photo shows a beach in France, not the Philippines', [('eng', 1.0)])"
152569,"('\\عاجل : أردوغان : لقد حان الوقت لإرسال قوات الى فلسطين وتحرير القدس.', 'Urgent: Erdogan: It is time to send troops to Palestine and liberate Jerusalem.', [('ara', 1.0)])","[(1621016640.0, 'https://factuel.afp.com/ar/Ergogan-video-2018#993bbcfda99709608513a8098cd24de1')]","('هذا الفيديو للرئيس التركي يعود لسنة 2018 ولا علاقة له بما يحصل في الأراضي الفلسطينية', 'This video of the Turkish president dates back to 2018 and has nothing to do with what is happening in the Palestinian territories', [('ara', 1.0)])"
988,"('""Black Friday"" teve origem no comércio de escravos dos EUA?', 'Did ""Black Friday"" originate in the US slave trade?', [('por', 1.0)])","[(1637938751.0, 'https://poligrafo.sapo.pt/fact-check/black-friday-teve-origem-no-comercio-de-escravos-dos-eua#94bd8805229f5656626eff74159d7b9a')]","('""Black Friday"" teve origem no comércio de escravos dos EUA?', 'Did ""Black Friday"" originate in the US slave trade?', [('por', 1.0)])"
77131,"('Kantor Bupati Jayawijaya dibakar pada tahun 2020', ""Jayawijaya Regent's office burned down in 2020"", [('msa', 1.0)])","[(1601639880.0, 'https://periksafakta.afp.com/foto-ini-menunjukkan-kantor-bupati-jayawijaya-yang-dibakar-saat-demo-tahun-2019#7d46cd81406ebe5bbfca15698be1e1ea')]","('Foto ini menunjukkan Kantor Bupati Jayawijaya yang dibakar saat demo tahun 2019', ""This photo shows the Jayawijaya Regent's Office which was burned during the 2019 demonstration"", [('msa', 1.0)])"
102914,"('Photo is evidence from NASA that proves the Moon was once split in two', 'Photo is evidence from NASA that proves the Moon was once split in two', [('eng', 1.0)])","[(1651656720.0, 'https://factcheck.afp.com/doc.afp.com.328Y6DA#0fe6b1c8b39a4be3bdaee8d8e0ff7bcb')]","(""Social media posts falsely claim the Moon 'was once split in two'"", ""Social media posts falsely claim the Moon 'was once split in two'"", [('eng', 1.0)])"
89108,"('Miles de chilenos están cruzando a Argentina en junio 2020 por reapertura de fronteras', 'Thousands of Chileans are crossing into Argentina in June 2020 due to the reopening of borders', [('spa', 1.0)])","[(1593553380.0, 'https://factual.afp.com/las-fronteras-entre-chile-y-argentina-siguen-cerradas-salvo-para-comercio-internacional-y-casos#5978fe8bd1a1b12caea7c57b9ec3d7d7')]","('Las fronteras entre Chile y Argentina siguen cerradas salvo para comercio internacional y casos excepcionales', 'The borders between Chile and Argentina remain closed except for international trade and exceptional cases', [('spa', 1.0)])"
136098,"('US senator praises Pakistan prime minister Imran Khan', 'US senator praises Pakistan prime minister Imran Khan', [('eng', 1.0)])","[(1572863340.0, 'https://factcheck.afp.com/no-us-senator-named-tony-booker-did-not-praise-pakistans-prime-minister-imran-khan-there-currently#19a917d430a0a274dd55fabdea88184a')]","('No, a US senator named ‘Tony Booker’ did not praise Pakistan’s Prime Minister Imran Khan -- there is currently no US senator of that name', 'No, a US senator named ‘Tony Booker’ did not praise Pakistan’s Prime Minister Imran Khan -- there is currently no US senator of that name', [('eng', 1.0)])"
136516,"('Um avião caiu com mais de 20 missionários indo pregar o evangelho e ninguém morreu', 'A plane crashed with more than 20 missionaries going to preach the gospel and no one died', [('por', 1.0)])","[(1614027540.0, 'https://checamos.afp.com/este-aviao-que-caiu-em-honduras-em-2018-levava-empresarios-dos-eua-nao-missionarios#80f4256b46cbc281895903b63cfbf9d4')]","('Este avião que caiu em Honduras em 2018 levava empresários dos EUA, não missionários', 'This plane that crashed in Honduras in 2018 was carrying US businessmen, not missionaries', [('por', 1.0)])"
4536,"('""População tolerou mal as medidas de quarentena e de distanciamento social durante a gripe espanhola, quando correu o primeiro desconfinamento, abandonando todas as medidas de precaução""', '""Population poorly tolerated quarantine and social distancing measures during the Spanish flu, when the first deconfinement took place, abandoning all precautionary measures""', [('por', 1.0)])","[(1609336292.0, 'https://observador.pt/factchecks/fact-check-relaxar-da-populacao-na-segunda-vaga-da-gripe-espanhola-explica-milhoes-de-mortes/#8d6b385bf66d8c46b437782f68d83999')]","('Fact Check. Relaxar da população na segunda vaga da gripe espanhola explica milhões de mortes?', 'Fact Check. Does relaxation of the population in the second wave of the Spanish flu explain millions of deaths?', [('por', 1.0)])"
115643,"('San Francisco es la primera ciudad en el mundo en prohibir agua embotellada', 'San Francisco is the first city in the world to ban bottled water', [('spa', 1.0)])","[(1636044120.0, 'https://factual.afp.com/http%253A%252F%252Fdoc.afp.com%252F9QZ97C-1#140184aefa0b47a5650c8336d66b2019')]","('San Francisco no fue la primera ciudad en el mundo en prohibir el agua en botellas plásticas', ""San Francisco wasn't the first city in the world to ban water in plastic bottles."", [('spa', 1.0)])"
144486,"('Video shows microburst over Karachi in July 2022', 'Video shows microburst over Karachi in July 2022', [('eng', 1.0)])","[(1658209680.0, 'https://factcheck.afp.com/doc.afp.com.32EN4W3#dd37a133d518831f20802072478717cd')]","('Video shows storm over the US in 2018, not Pakistan in 2022', 'Video shows storm over the US in 2018, not Pakistan in 2022', [('eng', 1.0)])"
193398,"('ภาพถ่ายงาน Glastonbury หลังเกรต้า ธันเบิร์ก ขึ้นพูดบนเวที', 'Glastonbury photo shoot after Greta Thunberg speaks on stage', [('tha', 1.0)])","[(1656935880.0, 'https://factcheckthailand.afp.com/doc.afp.com.32DR2U9#e72f1b2dcc5c9212c94db776e75372a3')]","('ภาพถ่ายนี้มาจากเทศกาลแกลสตันบิวรีในปี 2558 และ ปี 2559 ไม่ใช่ภายหลังเกรต้า ธันเบิร์ก ขึ้นพูดบนเวทีในปี 2565', 'This photo is from the Glastonbury Festival in 2015 and 2016, not after Greta Thunberg was speaking on stage in 2022.', [('tha', 1.0)])"
50147,"('El COVID-19 que fue detectado en Wuhan no afectó a ciudades importantes de China como Pekín o Shanghái', 'The COVID-19 that was detected in Wuhan did not affect major Chinese cities such as Beijing or Shanghai', [('spa', 1.0)])","[(1585958580.0, 'https://factual.afp.com/shanghai-y-pekin-confirmaron-sus-primeros-casos-del-nuevo-coronavirus-en-enero#cf4f5114cdaff39baee926c78ec05a89')]","('Shanghái y Pekín confirmaron sus primeros casos del nuevo coronavirus en enero', 'Shanghai and Beijing confirmed their first cases of the new coronavirus in January', [('spa', 1.0)])"
92753,"('Nas eleições municipais em São Paulo todas as zonas eleitorais votam iguais', 'In municipal elections in São Paulo, all constituencies vote the same', [('por', 1.0)])","[(1606340040.0, 'https://checamos.afp.com/e-falso-que-zonas-eleitorais-de-sao-paulo-tenham-registrado-resultados-iguais#41282c44f795a30f26e38e576733318b')]","('É falso que zonas eleitorais de São Paulo tenham registrado resultados iguais', ""It is false that São Paulo's electoral zones have recorded the same results"", [('por', 1.0)])"
44521,"('Deslave en San Cristóbal Verapaz en Guatemala por las lluvias', 'Landslide in San Cristóbal Verapaz in Guatemala due to the rains', [('spa', 1.0)])","[(1605309060.0, 'https://factual.afp.com/este-video-de-un-deslave-fue-registrado-en-indonesia-no-en-san-cristobal-verapaz-guatemala#35165e5c4372eb3b06bceadae2ef071b')]","('Este video de un deslave fue registrado en Indonesia, no en San Cristóbal Verapaz, Guatemala', 'This video of a landslide was recorded in Indonesia, not in San Cristóbal Verapaz, Guatemala', [('spa', 1.0)])"
124974,"('Thai Prime Minister sat on the ground during meeting with Sultan Hassanal Bolkiah of Brunei', 'Thai Prime Minister sat on the ground during meeting with Sultan Hassanal Bolkiah of Brunei', [('eng', 1.0)])","[(1623488280.0, 'https://factcheck.afp.com/misleading-posts-share-doctored-image-thai-pm-purportedly-sitting-floor-during-meeting-sultan-brunei#ef82330aaa14f764ce111e8cb82829a5')]","('Misleading posts share a doctored image of the Thai PM purportedly sitting on the floor during a meeting with the sultan of Brunei', 'Misleading posts share a doctored image of the Thai PM purportedly sitting on the floor during a meeting with the sultan of Brunei', [('eng', 1.0)])"
80156,"('La RAE tuiteó que ""manifestación pacífica es aquella a la que no acuden los antidisturbios""', 'The RAE tweeted that ""a peaceful demonstration is one to which the riot police do not attend""', [('spa', 1.0)])","[(1614623400.0, 'https://factual.afp.com/la-rae-no-tuiteo-que-manifestacion-pacifica-es-aquella-la-que-no-acuden-los-antidisturbios#b94020765b46def8b0c311265df8c9f4')]","('La RAE no tuiteó que “manifestación pacífica es aquella a la que no acuden los antidisturbios”', 'The RAE did not tweet that ""a peaceful demonstration is one to which the riot police do not attend""', [('spa', 1.0)])"
121618,"('Sri Lankan political party JVP has arranged relief measures for those affected by the coronavirus in October 2020', 'Sri Lankan political party JVP has arranged relief measures for those affected by the coronavirus in October 2020', [('eng', 1.0)])","[(1603699140.0, 'https://factcheck.afp.com/hoax-circulates-online-sri-lankan-opposition-party-offered-quarantine-facilities-coronavirus#73afc936182398c3b3928ddff84db3be')]","('Hoax circulates online that Sri Lankan opposition party offered quarantine facilities in coronavirus hotspots', 'Hoax circulates online that Sri Lankan opposition party offered quarantine facilities in coronavirus hotspots', [('eng', 1.0)])"
110484,"('Protesta en Rumania por medidas contra el covid-19', 'Protest in Romania for measures against covid-19', [('spa', 1.0)])","[(1614208020.0, 'https://factual.afp.com/la-foto-de-una-protesta-en-rumania-es-de-2017-y-no-tiene-relacion-con-el-covid-19#0d9f4d33bc83ffcce3dbf5c67008b5c0')]","('La foto de una protesta en Rumania es de 2017 y no tiene relación con el covid-19', 'The photo of a protest in Romania is from 2017 and is not related to covid-19', [('spa', 1.0)])"
97629,"('Old US election map misleads on voting trend in 2020 election, does not show Electoral College', 'Old US election map misleads on voting trend in 2020 election, does not show Electoral College', [('eng', 1.0)])","[(1605067020.0, 'https://factcheck.afp.com/old-us-election-map-misleads-voting-trend-2020-election#3ff657fb7cae1d30c2a7f9ea448129a2')]","('Old US election map misleads on voting trend in 2020 election', 'Old US election map misleads on voting trend in 2020 election', [('eng', 1.0)])"
108390,"('Pravin Gordhan does not have a degree', 'Pravin Gordhan does not have a degree', [('eng', 1.0)])","[(1562793000.0, 'https://factcheck.afp.com/south-african-minister-pravin-gordhan-has-been-facing-questions-over-his-pharmacy-degree-two#0e2daddeb6d8033d2e1821b8ea3c479d')]","('South African minister Pravin Gordhan has been facing questions over his pharmacy degree. Two institutions confirm that he graduated', 'South African minister Pravin Gordhan has been facing questions over his pharmacy degree. Two institutions confirm that he graduated', [('eng', 1.0)])"
132199,"('This photo shows woman demonstrating against rise in rape cases in India.', 'This photo shows woman demonstrating against rise in rape cases in India.', [('eng', 1.0)])","[(1602491280.0, 'https://factcheck.afp.com/photo-has-circulated-reports-2015-about-performance-artist-sri-lanka#5bdab83e22aa9099e88eb63cac589b04')]","('This photo has circulated in reports since 2015 about a performance artist in Sri Lanka', 'This photo has circulated in reports since 2015 about a performance artist in Sri Lanka', [('eng', 1.0)])"
53751,"('Esta foto demuestra cómo se compran votos en Colombia', 'This photo shows how votes are bought in Colombia', [('spa', 1.0)])","[(1632339240.0, 'https://factual.afp.com/http%253A%252F%252Fdoc.afp.com%252F9NC3LP-1#ffaf36085d3d755c06bc33aaf9d0cf30')]","('La foto de un reparto de alimentos no se tomó en Colombia en 2021, sino en México en 2014', 'The photo of a food distribution was not taken in Colombia in 2021, but in Mexico in 2014', [('spa', 1.0)])"
112058,"('Rahul Gandhi with his sister Priyanka Gandhi Vadra laughing during their journey to meet the Hathras rape victim’s family', 'Rahul Gandhi with his sister Priyanka Gandhi Vadra laughing during their journey to meet the Hathras rape victim’s family', [('eng', 1.0)])","[(1601942280.0, 'https://factly.in/2019-photo-falsely-shared-as-rahul-and-priyanka-gandhi-laughing-en-route-to-hathras/#f535ec31bef7c1c5e96dbad1f9d69b56')]","('2019 photo falsely shared as Rahul and Priyanka Gandhi laughing en route to Hathras', '2019 photo falsely shared as Rahul and Priyanka Gandhi laughing en route to Hathras', [('eng', 1.0)])"
49845,"('Eine Impfung macht keinen Unterschied bei Covid-19-Infektionen', 'Vaccination makes no difference in Covid-19 infections', [('deu', 1.0)])","[(1629477240.0, 'https://faktencheck.afp.com/http%253A%252F%252Fdoc.afp.com%252F9LE7W2-1#c9230268c2593de3b3d02442a3442fa5')]","('Geimpfte sind besser vor Covid-19 geschützt als Ungeimpfte', 'The vaccinated are better protected against Covid-19 than the unvaccinated', [('deu', 1.0)])"
42899,"('De cada 100 euros de gasolina, 57 son para Pedro Sánchez', 'Of every 100 euros of gasoline, 57 are for Pedro Sánchez', [('spa', 1.0)])","[(1649263200.0, 'https://factual.afp.com/doc.afp.com.327T6G9#77405b524905a6274472c682eccb66f8')]","('Los impuestos aplicados a la gasolina en España se reparten entre el gobierno central y las regiones', 'The taxes applied to gasoline in Spain are shared between the central government and the regions', [('spa', 1.0)])"
45455,"('Die australische Gesundheitsbehörde TGA hält PCR-Test für sinnlos', 'The Australian health authority TGA considers PCR tests to be pointless', [('deu', 1.0)])","[(1654270500.0, 'https://faktencheck.afp.com/doc.afp.com.32BU49G#31224950ae7f6fb4c31419f486ba99fa')]","('Nein, die australische Regierung hat nicht erklärt, PCR-Tests seien sinnlos', 'No, the Australian government has not said that PCR tests are useless', [('deu', 1.0)])"
69421,"('Imagem mostra ossadas de vítimas da ditadura brasileira', 'Image shows bones of victims of the Brazilian dictatorship', [('por', 1.0)])","[(1554144780.0, 'https://checamos.afp.com/nao-esta-foto-nao-mostra-ossadas-de-vitimas-da-ditadura-brasileira#cc1e15cf5c1fb5343a6741ff025e5a3d')]","('Não, esta foto não mostra ossadas de vítimas da ditadura brasileira', 'No, this photo does not show the bones of victims of the Brazilian dictatorship.', [('por', 1.0)])"
105742,"('Photos show people in India bathing in cow dung to prevent COVID-19 infection', 'Photos show people in India bathing in cow dung to prevent COVID-19 infection', [('eng', 1.0)])","[(1584590940.0, 'https://factcheck.afp.com/these-photos-show-indias-annual-cow-dung-festival-october-2019-weeks-coronavirus-outbreak#d49bd259612b1dc2ed2388ea6739fcd5')]","('These photos show India’s annual cow dung festival in October 2019 -- weeks before the coronavirus outbreak', 'These photos show India’s annual cow dung festival in October 2019 -- weeks before the coronavirus outbreak', [('eng', 1.0)])"
110240,"('Programa Encontro com Fátima Bernardes questionou se houve ""excesso da polícia na execução de Lázaro""', 'Program Meeting with Fátima Bernardes questioned whether there was ""excessive police in the execution of Lázaro""', [('por', 1.0)])","[(1624922280.0, 'https://checamos.afp.com/programa-encontro-nao-questionou-se-houve-excesso-da-policia-no-dia-da-morte-de-lazaro#1e5f95729fc7320497bbb6f4768c24a9')]","('Programa “Encontro” não questionou se houve excesso da polícia no dia da morte de Lázaro', '“Encontro” program did not question whether there was excessive police on the day of Lázaro’s death', [('por', 1.0)])"
138847,"('Usuarios en internet afirman que esta foto muestra nubes enrojecidas por los incendios en California', 'Users on the Internet claim that this photo shows clouds reddened by the fires in California', [('spa', 1.0)])","[(1534330980.0, 'https://factual.afp.com/no-esta-foto-viral-no-muestra-el-cielo-enrojecido-por-los-incendios-en-california#2b92772aaf95512c281f1db9c29e2260')]","('No, esta foto viral no muestra el cielo enrojecido por los incendios en California', 'No, this viral photo does not show the sky reddened by the fires in California', [('spa', 1.0)])"
106192,"('Picture shows rappers Ice Cube and 50 Cent in pro-Trump hats', 'Picture shows rappers Ice Cube and 50 Cent in pro-Trump hats', [('eng', 1.0)])","[(1603286113.0, 'https://www.usatoday.com/story/news/factcheck/2020/10/21/fact-check-ice-cube-50-cent-photo-trump-hats-altered/5995374002/#db4c143eba571f6b22d64ea4907bdaf4')]","('Fact check: Photo of Ice Cube, 50 Cent wearing Trump hats is altered', 'Fact check: Photo of Ice Cube, 50 Cent wearing Trump hats is altered', [('eng', 1.0)])"
62414,"('Genuine quote from David Attenborough on Israel in the Israel-Hamas conflict', 'Genuine quote from David Attenborough on Israel in the Israel-Hamas conflict', [('eng', 1.0)])","[(1622442480.0, 'https://factcheck.afp.com/david-attenborough-subject-fabricated-quote-israel-hamas-conflict#02c09986db1466672e0294c4c3468baa')]","('David Attenborough subject of fabricated quote on Israel-Hamas conflict', 'David Attenborough subject of fabricated quote on Israel-Hamas conflict', [('eng', 1.0)])"
100207,"('Pandémia ochorenia COVID-19 je hoax a bola vopred naplánovaná', 'The COVID-19 pandemic is a hoax and was planned in advance', [('slk', 1.0)])","[(1600274940.0, 'https://fakty.afp.com/video-americkeho-konspiratora-sa-viralne-siri-na-slovenskom-facebooku-napriek-tomu-ze-bol-na#05e95b351daba676bfe248d256965465')]","('Video amerického konšpirátora sa virálne šíri na slovenskom Facebooku napriek tomu, že bol na platforme zablokovaný', 'The video of the American conspirator is spreading virally on Slovakian Facebook, despite the fact that he was blocked on the platform', [('slk', 1.0)])"
106350,"('Pihak berkuasa kesihatan kata minum air suam akan menghalang influenza atau koronavirus', 'Health authorities say drinking warm water will prevent influenza or coronavirus', [('msa', 1.0)])","[(1581324840.0, 'https://semakanfakta.afp.com/pihak-berkuasa-kesihatan-tidak-pernah-kata-minum-air-suam-akan-menghalang-influenza-atau-novel#33859e20c7e655acff0a4aaab6569ae4')]","('Pihak berkuasa kesihatan tidak pernah kata minum air suam akan menghalang influenza atau novel koronavirus', 'Health authorities have never said drinking warm water will prevent influenza or the novel coronavirus', [('msa', 1.0)])"
54070,"('Estados Unidos tiene 412 coches oficiales, mientras que España tiene 12.000', 'The United States has 412 official cars, while Spain has 12,000', [('spa', 1.0)])","[(1638901500.0, 'https://factual.afp.com/http%253A%252F%252Fdoc.afp.com%252F9U7833-1#1bb594626b40de49dc0e186cd94f76d2')]","('España no dispone de más vehículos para el servicio público que Estados Unidos', 'Spain does not have more vehicles for public service than the United States', [('spa', 1.0)])"
94439,"('Niño con cáncer sin medicinas en México', 'Child with cancer without medicine in Mexico', [('spa', 1.0)])","[(1580929680.0, 'https://factual.afp.com/si-hay-escasez-de-medicinas-para-el-cancer-infantil-en-mexico-pero-esta-imagen-muestra-un-nino-que#bdcf26d0077881a65afb12e075f78a61')]","('Sí hay escasez de medicinas para el cáncer infantil en México, pero esta imagen muestra a un niño que falleció de leucemia en EEUU en 2017', 'There is a shortage of medicines for childhood cancer in Mexico, but this image shows a child who died of leukemia in the US in 2017', [('spa', 1.0)])"
141017,"('Video demo umat muslim India memprotes penghinaan Nabi Muhammad di tahun 2022', 'Video demo of Indian Muslims protesting the insult of Prophet Muhammad in 2022', [('msa', 1.0)])","[(1656926220.0, 'https://periksafakta.afp.com/doc.afp.com.32DF69B#b204f3d0f8137485843d8499d278bd66')]","(""Ini video peringatan wafatnya ulama Pakistan pada tahun 2021, bukan 'demo jutaan umat muslim India'"", ""This video commemorates the death of Pakistani cleric in 2021, not 'demo of millions of Indian Muslims'"", [('msa', 1.0)])"
